duelist_id,duelist,pool,card_id,card,weight,chance_percent
24,High Mage Anubisius,S/A TEC,514,Brave Scizzar,20,0.9766
24,High Mage Anubisius,S/A TEC,534,Minar,20,0.9766
24,High Mage Anubisius,S/A TEC,552,Winged Dragon #2,20,0.9766
24,High Mage Anubisius,S/A TEC,567,Darkworld Thorns,20,0.9766
24,High Mage Anubisius,S/A TEC,576,Giant Scorpion of the Tundra,20,0.9766
24,High Mage Anubisius,S/A TEC,579,Abyss Flower,20,0.9766
24,High Mage Anubisius,S/A TEC,589,Tentacle Plant,20,0.9766
24,High Mage Anubisius,S/A TEC,608,Shining Friendship,20,0.9766
24,High Mage Anubisius,S/A TEC,609,Bladefly,20,0.9766
24,High Mage Anubisius,S/A TEC,620,Snakeyashi,42,2.0508
24,High Mage Anubisius,S/A TEC,643,Disk Magician,20,0.9766
24,High Mage Anubisius,S/A TEC,662,Eradicating Aerosol,40,1.9531
24,High Mage Anubisius,S/A TEC,683,Bear Trap,26,1.2695
24,High Mage Anubisius,S/A TEC,684,Invisible Wire,26,1.2695
24,High Mage Anubisius,S/A TEC,688,Bad Reaction to Simochi,26,1.2695
24,High Mage Anubisius,deck,3,Hitotsu-me Giant,4,0.1953
24,High Mage Anubisius,deck,10,Blackland Fire Dragon,4,0.1953
24,High Mage Anubisius,deck,14,Battle Steer,32,1.5625
24,High Mage Anubisius,deck,23,The Wicked Worm Beast,4,0.1953
24,High Mage Anubisius,deck,25,Horn Imp,4,0.1953
24,High Mage Anubisius,deck,26,Battle Ox,16,0.7812
24,High Mage Anubisius,deck,27,Beaver Warrior,16,0.7812
24,High Mage Anubisius,deck,28,Rock Ogre Grotto #1,4,0.1953
24,High Mage Anubisius,deck,30,Zombie Warrior,4,0.1953
24,High Mage Anubisius,deck,34,Saggi the Dark Clown,4,0.1953
24,High Mage Anubisius,deck,40,Dragon Piper,4,0.1953
24,High Mage Anubisius,deck,46,Griffore,16,0.7812
24,High Mage Anubisius,deck,49,Big Insect,16,0.7812
24,High Mage Anubisius,deck,52,Hercules Beetle,32,1.5625
24,High Mage Anubisius,deck,53,Killer Needle,4,0.1953
24,High Mage Anubisius,deck,54,Gokibore,16,0.7812
24,High Mage Anubisius,deck,55,Giant Flea,16,0.7812
24,High Mage Anubisius,deck,57,Great Moth,48,2.3438
24,High Mage Anubisius,deck,59,Mammoth Graveyard,4,0.1953
24,High Mage Anubisius,deck,60,Great White,4,0.1953
24,High Mage Anubisius,deck,61,Wolf,4,0.1953
24,High Mage Anubisius,deck,64,Tiger Axe,4,0.1953
24,High Mage Anubisius,deck,65,Silver Fang,4,0.1953
24,High Mage Anubisius,deck,67,Perfectly Ultimate Great Moth,48,2.3438
24,High Mage Anubisius,deck,68,Garoozis,32,1.5625
24,High Mage Anubisius,deck,72,Cocoon of Evolution,4,0.1953
24,High Mage Anubisius,deck,76,Krokodilus,4,0.1953
24,High Mage Anubisius,deck,80,Uraby,4,0.1953
24,High Mage Anubisius,deck,91,Mystic Horseman,16,0.7812
24,High Mage Anubisius,deck,92,Rabid Horseman,48,2.3438
24,High Mage Anubisius,deck,103,Job-change Mirror,4,0.1953
24,High Mage Anubisius,deck,109,Goddess with the Third Eye,4,0.1953
24,High Mage Anubisius,deck,110,Hero of the East,4,0.1953
24,High Mage Anubisius,deck,112,That Which Feeds on Life,4,0.1953
24,High Mage Anubisius,deck,115,Kamion Wizard,4,0.1953
24,High Mage Anubisius,deck,118,Supporter in the Shadows,4,0.1953
24,High Mage Anubisius,deck,119,Trial of Nightmares,4,0.1953
24,High Mage Anubisius,deck,120,Dream Clown,4,0.1953
24,High Mage Anubisius,deck,121,Sleeping Lion,4,0.1953
24,High Mage Anubisius,deck,132,The 13th Grave,4,0.1953
24,High Mage Anubisius,deck,138,Dragon Statue,4,0.1953
24,High Mage Anubisius,deck,140,Toad Master,4,0.1953
24,High Mage Anubisius,deck,141,Spiked Snail,4,0.1953
24,High Mage Anubisius,deck,146,Temple of Skulls,4,0.1953
24,High Mage Anubisius,deck,153,Dokuroizo the Grim Reaper,4,0.1953
24,High Mage Anubisius,deck,162,Tainted Wisdom,4,0.1953
24,High Mage Anubisius,deck,163,Lisark,16,0.7812
24,High Mage Anubisius,deck,164,Lord of Zemia,4,0.1953
24,High Mage Anubisius,deck,165,The Judgement Hand,4,0.1953
24,High Mage Anubisius,deck,169,Dark King of the Abyss,4,0.1953
24,High Mage Anubisius,deck,171,Big Eye,4,0.1953
24,High Mage Anubisius,deck,172,Armaill,4,0.1953
24,High Mage Anubisius,deck,181,Dark Shade,4,0.1953
24,High Mage Anubisius,deck,196,Arma Knight,4,0.1953
24,High Mage Anubisius,deck,201,Frenzied Panda,4,0.1953
24,High Mage Anubisius,deck,219,Solitude,4,0.1953
24,High Mage Anubisius,deck,220,Masked Sorcerer,4,0.1953
24,High Mage Anubisius,deck,221,Kumootoko,4,0.1953
24,High Mage Anubisius,deck,225,Fiend Sword,4,0.1953
24,High Mage Anubisius,deck,231,Wood Clown,4,0.1953
24,High Mage Anubisius,deck,233,Dark Titan of Terror,4,0.1953
24,High Mage Anubisius,deck,234,Beautiful Headhuntress,4,0.1953
24,High Mage Anubisius,deck,235,Wodan the Resident of the Forest,4,0.1953
24,High Mage Anubisius,deck,236,Guardian of the Labyrinth,4,0.1953
24,High Mage Anubisius,deck,241,Dark Assailant,4,0.1953
24,High Mage Anubisius,deck,246,One Who Hunts Souls,4,0.1953
24,High Mage Anubisius,deck,248,Master & Expert,4,0.1953
24,High Mage Anubisius,deck,250,Hyo,4,0.1953
24,High Mage Anubisius,deck,251,Enchanting Mermaid,4,0.1953
24,High Mage Anubisius,deck,252,Nekogal #1,4,0.1953
24,High Mage Anubisius,deck,255,Prevent Rat,4,0.1953
24,High Mage Anubisius,deck,256,Dimensional Warrior,4,0.1953
24,High Mage Anubisius,deck,257,Stone Armadiller,4,0.1953
24,High Mage Anubisius,deck,258,Beastking of the Swamps,4,0.1953
24,High Mage Anubisius,deck,259,Ancient Sorcerer,4,0.1953
24,High Mage Anubisius,deck,262,The Little Swordsman of Aile,4,0.1953
24,High Mage Anubisius,deck,263,Rock Ogre Grotto #2,4,0.1953
24,High Mage Anubisius,deck,269,Versago the Destroyer,4,0.1953
24,High Mage Anubisius,deck,272,Mavelus,4,0.1953
24,High Mage Anubisius,deck,273,Ancient Tree of Enlightenment,4,0.1953
24,High Mage Anubisius,deck,274,Green Phantom King,4,0.1953
24,High Mage Anubisius,deck,276,Ray & Temperature,4,0.1953
24,High Mage Anubisius,deck,280,Protector of the Throne,4,0.1953
24,High Mage Anubisius,deck,284,Tao the Chanter,4,0.1953
24,High Mage Anubisius,deck,287,Ogre of the Black Shadow,16,0.7812
24,High Mage Anubisius,deck,288,Dark Artist,4,0.1953
24,High Mage Anubisius,deck,290,Moon Envoy,4,0.1953
24,High Mage Anubisius,deck,291,Fireyarou,4,0.1953
24,High Mage Anubisius,deck,293,Masaki the Legendary Swordsman,4,0.1953
24,High Mage Anubisius,deck,294,Dragoness the Wicked Knight,4,0.1953
24,High Mage Anubisius,deck,296,One-eyed Shield Dragon,4,0.1953
24,High Mage Anubisius,deck,299,Sonic Maid,4,0.1953
24,High Mage Anubisius,deck,304,Axe of Despair,24,1.1719
24,High Mage Anubisius,deck,305,Laser Cannon Armor,24,1.1719
24,High Mage Anubisius,deck,306,Insect Armor with Laser Cannon,24,1.1719
24,High Mage Anubisius,deck,308,Beast Fangs,72,3.5156
24,High Mage Anubisius,deck,310,Vile Germs,72,3.5156
24,High Mage Anubisius,deck,319,Mystical Moon,72,3.5156
24,High Mage Anubisius,deck,330,Forest,72,3.5156
24,High Mage Anubisius,deck,348,Swords of Revealing Light,24,1.1719
24,High Mage Anubisius,deck,354,Stuffed Animal,4,0.1953
24,High Mage Anubisius,deck,361,Flying Penguin,4,0.1953
24,High Mage Anubisius,deck,363,Fairy's Gift,4,0.1953
24,High Mage Anubisius,deck,367,Jirai Gumo,4,0.1953
24,High Mage Anubisius,deck,375,Dungeon Worm,32,1.5625
24,High Mage Anubisius,deck,381,Toon Alligator,4,0.1953
24,High Mage Anubisius,deck,382,Rude Kaiser,32,1.5625
24,High Mage Anubisius,deck,384,Dark Rabbit,16,0.7812
24,High Mage Anubisius,deck,403,Leogun,32,1.5625
24,High Mage Anubisius,deck,404,Tatsunootoshigo,16,0.7812
24,High Mage Anubisius,deck,406,Yaiba Robo,4,0.1953
24,High Mage Anubisius,deck,414,Shovel Crusher,4,0.1953
24,High Mage Anubisius,deck,430,Water Magician,4,0.1953
24,High Mage Anubisius,deck,435,Water Girl,4,0.1953
24,High Mage Anubisius,deck,445,Guardian of the Sea,4,0.1953
24,High Mage Anubisius,deck,450,Kappa Avenger,4,0.1953
24,High Mage Anubisius,deck,453,Millennium Golem,48,2.3438
24,High Mage Anubisius,deck,455,Barrel Rock,4,0.1953
24,High Mage Anubisius,deck,457,Stone Ghost,4,0.1953
24,High Mage Anubisius,deck,473,Vermillion Sparrow,32,1.5625
24,High Mage Anubisius,deck,474,Sea Kamen,4,0.1953
24,High Mage Anubisius,deck,480,Kuwagata α,4,0.1953
24,High Mage Anubisius,deck,483,Garvas,48,2.3438
24,High Mage Anubisius,deck,487,Flower Wolf,32,1.5625
24,High Mage Anubisius,deck,496,Wilmee,4,0.1953
24,High Mage Anubisius,deck,502,D. Human,4,0.1953
24,High Mage Anubisius,deck,511,Bean Soldier,16,0.7812
24,High Mage Anubisius,deck,514,Brave Scizzar,4,0.1953
24,High Mage Anubisius,deck,528,Togex,32,1.5625
24,High Mage Anubisius,deck,529,Flame Cerebrus,48,2.3438
24,High Mage Anubisius,deck,533,Kwagar Hercules,48,2.3438
24,High Mage Anubisius,deck,535,Kamakiriman,4,0.1953
24,High Mage Anubisius,deck,543,Tongyo,4,0.1953
24,High Mage Anubisius,deck,546,Wow Warrior,4,0.1953
24,High Mage Anubisius,deck,550,Behegon,4,0.1953
24,High Mage Anubisius,deck,552,Winged Dragon #2,4,0.1953
24,High Mage Anubisius,deck,560,Invader from Another Dimension,4,0.1953
24,High Mage Anubisius,deck,561,Lesser Dragon,4,0.1953
24,High Mage Anubisius,deck,566,Yormungarde,4,0.1953
24,High Mage Anubisius,deck,567,Darkworld Thorns,4,0.1953
24,High Mage Anubisius,deck,570,Trakadon,4,0.1953
24,High Mage Anubisius,deck,574,Witch of the Black Forest,4,0.1953
24,High Mage Anubisius,deck,575,Ancient One of the Deep Forest,48,2.3438
24,High Mage Anubisius,deck,576,Giant Scorpion of the Tundra,4,0.1953
24,High Mage Anubisius,deck,584,Binding Chain,4,0.1953
24,High Mage Anubisius,deck,587,Mon Larvas,16,0.7812
24,High Mage Anubisius,deck,588,Living Vase,4,0.1953
24,High Mage Anubisius,deck,594,Rose Spectre of Dunn,48,2.3438
24,High Mage Anubisius,deck,597,Pale Beast,16,0.7812
24,High Mage Anubisius,deck,599,Violent Rain,4,0.1953
24,High Mage Anubisius,deck,600,Key Mace #2,4,0.1953
24,High Mage Anubisius,deck,601,Tenderness,4,0.1953
24,High Mage Anubisius,deck,603,Fairy Dragon,4,0.1953
24,High Mage Anubisius,deck,607,Great Bill,4,0.1953
24,High Mage Anubisius,deck,608,Shining Friendship,4,0.1953
24,High Mage Anubisius,deck,614,Hunter Spider,32,1.5625
24,High Mage Anubisius,deck,615,Armored Starfish,4,0.1953
24,High Mage Anubisius,deck,616,Hourglass of Courage,4,0.1953
24,High Mage Anubisius,deck,620,Snakeyashi,4,0.1953
24,High Mage Anubisius,deck,627,Nekogal #2,48,2.3438
24,High Mage Anubisius,deck,637,Trent,32,1.5625
24,High Mage Anubisius,deck,638,Queen of Autumn Leaves,32,1.5625
24,High Mage Anubisius,deck,643,Disk Magician,4,0.1953
24,High Mage Anubisius,deck,647,Hyosube,4,0.1953
24,High Mage Anubisius,deck,672,Harpie's Feather Duster,24,1.1719
24,High Mage Anubisius,deck,678,Revival of Sennen Genjin,24,1.1719
24,High Mage Anubisius,deck,717,Javelin Beetle,48,2.3438
25,Mountain Mage,S/A POW,9,Shadow Specter,72,3.5156
25,Mountain Mage,S/A POW,20,Left Arm of the Forbidden One,8,0.3906
25,Mountain Mage,S/A POW,24,Skull Servant,72,3.5156
25,Mountain Mage,S/A POW,58,Kuriboh,72,3.5156
25,Mountain Mage,S/A POW,94,Crawling Dragon,12,0.5859
25,Mountain Mage,S/A POW,111,Doma The Angel of Silence,12,0.5859
25,Mountain Mage,S/A POW,112,That Which Feeds on Life,11,0.5371
25,Mountain Mage,S/A POW,123,Dark Plant,72,3.5156
25,Mountain Mage,S/A POW,146,Temple of Skulls,11,0.5371
25,Mountain Mage,S/A POW,153,Dokuroizo the Grim Reaper,11,0.5371
25,Mountain Mage,S/A POW,165,The Judgement Hand,11,0.5371
25,Mountain Mage,S/A POW,167,Ancient Jar,72,3.5156
25,Mountain Mage,S/A POW,192,Key Mace,72,3.5156
25,Mountain Mage,S/A POW,234,Beautiful Headhuntress,11,0.5371
25,Mountain Mage,S/A POW,241,Dark Assailant,11,0.5371
25,Mountain Mage,S/A POW,289,Change Slime,72,3.5156
25,Mountain Mage,S/A POW,332,Mountain,20,0.9766
25,Mountain Mage,S/A POW,384,Dark Rabbit,11,0.5371
25,Mountain Mage,S/A POW,387,Mystic Lamp,72,3.5156
25,Mountain Mage,S/A POW,393,Zone Eater,72,3.5156
25,Mountain Mage,S/A POW,396,Ocubeam,12,0.5859
25,Mountain Mage,S/A POW,397,Leghul,72,3.5156
25,Mountain Mage,S/A POW,398,Ooguchi,72,3.5156
25,Mountain Mage,S/A POW,399,Swordsman from a Foreign Land,72,3.5156
25,Mountain Mage,S/A POW,402,Monster Eye,72,3.5156
25,Mountain Mage,S/A POW,408,Giant Mech-soldier,12,0.5859
25,Mountain Mage,S/A POW,409,Metal Dragon,12,0.5859
25,Mountain Mage,S/A POW,411,Bat,72,3.5156
25,Mountain Mage,S/A POW,435,Water Girl,11,0.5371
25,Mountain Mage,S/A POW,437,Deepsea Shark,12,0.5859
25,Mountain Mage,S/A POW,439,Bottom Dweller,12,0.5859
25,Mountain Mage,S/A POW,450,Kappa Avenger,11,0.5371
25,Mountain Mage,S/A POW,458,Kaminari Attack,12,0.5859
25,Mountain Mage,S/A POW,469,Armed Ninja,72,3.5156
25,Mountain Mage,S/A POW,473,Vermillion Sparrow,12,0.5859
25,Mountain Mage,S/A POW,475,Sinister Serpent,72,3.5156
25,Mountain Mage,S/A POW,480,Kuwagata α,11,0.5371
25,Mountain Mage,S/A POW,482,Pragtical,12,0.5859
25,Mountain Mage,S/A POW,484,Ameba,70,3.418
25,Mountain Mage,S/A POW,487,Flower Wolf,12,0.5859
25,Mountain Mage,S/A POW,502,D. Human,11,0.5371
25,Mountain Mage,S/A POW,504,Fungi of the Musk,70,3.418
25,Mountain Mage,S/A POW,509,Bracchio-raidus,6,0.293
25,Mountain Mage,S/A POW,521,Skullbird,12,0.5859
25,Mountain Mage,S/A POW,527,Milus Radiant,70,3.418
25,Mountain Mage,S/A POW,533,Kwagar Hercules,12,0.5859
25,Mountain Mage,S/A POW,542,Misairuzame,12,0.5859
25,Mountain Mage,S/A POW,547,Griggle,70,3.418
25,Mountain Mage,S/A POW,548,Bone Mouse,70,3.418
25,Mountain Mage,S/A POW,557,Steel Ogre Grotto #1,12,0.5859
25,Mountain Mage,S/A POW,558,Pot the Trick,70,3.418
25,Mountain Mage,S/A POW,570,Trakadon,11,0.5371
25,Mountain Mage,S/A POW,580,Patrol Robo,11,0.5371
25,Mountain Mage,S/A POW,618,Warrior of Tradition,11,0.5371
25,Mountain Mage,S/A POW,635,Queen's Double,70,3.418
25,Mountain Mage,S/A POW,637,Trent,12,0.5859
25,Mountain Mage,S/A POW,707,Skull Knight,6,0.293
25,Mountain Mage,S/A POW,712,Meteor Dragon,12,0.5859
25,Mountain Mage,S/A POW,713,Meteor B. Dragon,2,0.0977
25,Mountain Mage,S/A POW,714,Firewing Pegasus,6,0.293
25,Mountain Mage,B/C/D,9,Shadow Specter,72,3.5156
25,Mountain Mage,B/C/D,20,Left Arm of the Forbidden One,6,0.293
25,Mountain Mage,B/C/D,24,Skull Servant,72,3.5156
25,Mountain Mage,B/C/D,58,Kuriboh,72,3.5156
25,Mountain Mage,B/C/D,94,Crawling Dragon,10,0.4883
25,Mountain Mage,B/C/D,111,Doma The Angel of Silence,10,0.4883
25,Mountain Mage,B/C/D,112,That Which Feeds on Life,10,0.4883
25,Mountain Mage,B/C/D,123,Dark Plant,72,3.5156
25,Mountain Mage,B/C/D,146,Temple of Skulls,10,0.4883
25,Mountain Mage,B/C/D,153,Dokuroizo the Grim Reaper,10,0.4883
25,Mountain Mage,B/C/D,165,The Judgement Hand,12,0.5859
25,Mountain Mage,B/C/D,167,Ancient Jar,74,3.6133
25,Mountain Mage,B/C/D,192,Key Mace,74,3.6133
25,Mountain Mage,B/C/D,234,Beautiful Headhuntress,12,0.5859
25,Mountain Mage,B/C/D,241,Dark Assailant,12,0.5859
25,Mountain Mage,B/C/D,289,Change Slime,74,3.6133
25,Mountain Mage,B/C/D,332,Mountain,32,1.5625
25,Mountain Mage,B/C/D,384,Dark Rabbit,12,0.5859
25,Mountain Mage,B/C/D,387,Mystic Lamp,74,3.6133
25,Mountain Mage,B/C/D,393,Zone Eater,74,3.6133
25,Mountain Mage,B/C/D,396,Ocubeam,10,0.4883
25,Mountain Mage,B/C/D,397,Leghul,74,3.6133
25,Mountain Mage,B/C/D,398,Ooguchi,74,3.6133
25,Mountain Mage,B/C/D,399,Swordsman from a Foreign Land,74,3.6133
25,Mountain Mage,B/C/D,402,Monster Eye,74,3.6133
25,Mountain Mage,B/C/D,408,Giant Mech-soldier,10,0.4883
25,Mountain Mage,B/C/D,409,Metal Dragon,10,0.4883
25,Mountain Mage,B/C/D,411,Bat,74,3.6133
25,Mountain Mage,B/C/D,435,Water Girl,12,0.5859
25,Mountain Mage,B/C/D,437,Deepsea Shark,10,0.4883
25,Mountain Mage,B/C/D,439,Bottom Dweller,10,0.4883
25,Mountain Mage,B/C/D,450,Kappa Avenger,12,0.5859
25,Mountain Mage,B/C/D,458,Kaminari Attack,10,0.4883
25,Mountain Mage,B/C/D,469,Armed Ninja,74,3.6133
25,Mountain Mage,B/C/D,473,Vermillion Sparrow,10,0.4883
25,Mountain Mage,B/C/D,475,Sinister Serpent,74,3.6133
25,Mountain Mage,B/C/D,480,Kuwagata α,12,0.5859
25,Mountain Mage,B/C/D,482,Pragtical,10,0.4883
25,Mountain Mage,B/C/D,484,Ameba,72,3.5156
25,Mountain Mage,B/C/D,487,Flower Wolf,10,0.4883
25,Mountain Mage,B/C/D,502,D. Human,12,0.5859
25,Mountain Mage,B/C/D,504,Fungi of the Musk,72,3.5156
25,Mountain Mage,B/C/D,521,Skullbird,10,0.4883
25,Mountain Mage,B/C/D,527,Milus Radiant,72,3.5156
25,Mountain Mage,B/C/D,533,Kwagar Hercules,10,0.4883
25,Mountain Mage,B/C/D,542,Misairuzame,10,0.4883
25,Mountain Mage,B/C/D,547,Griggle,72,3.5156
25,Mountain Mage,B/C/D,548,Bone Mouse,72,3.5156
25,Mountain Mage,B/C/D,557,Steel Ogre Grotto #1,10,0.4883
25,Mountain Mage,B/C/D,558,Pot the Trick,72,3.5156
25,Mountain Mage,B/C/D,570,Trakadon,12,0.5859
25,Mountain Mage,B/C/D,580,Patrol Robo,12,0.5859
25,Mountain Mage,B/C/D,618,Warrior of Tradition,10,0.4883
25,Mountain Mage,B/C/D,635,Queen's Double,72,3.5156
25,Mountain Mage,B/C/D,637,Trent,10,0.4883
25,Mountain Mage,B/C/D,659,Winged Trumpeter,2,0.0977
25,Mountain Mage,B/C/D,712,Meteor Dragon,6,0.293
25,Mountain Mage,B/C/D,714,Firewing Pegasus,2,0.0977
25,Mountain Mage,S/A TEC,9,Shadow Specter,56,2.7344
25,Mountain Mage,S/A TEC,20,Left Arm of the Forbidden One,4,0.1953
25,Mountain Mage,S/A TEC,24,Skull Servant,56,2.7344
25,Mountain Mage,S/A TEC,58,Kuriboh,56,2.7344
25,Mountain Mage,S/A TEC,112,That Which Feeds on Life,8,0.3906
25,Mountain Mage,S/A TEC,123,Dark Plant,56,2.7344
25,Mountain Mage,S/A TEC,146,Temple of Skulls,8,0.3906
25,Mountain Mage,S/A TEC,153,Dokuroizo the Grim Reaper,8,0.3906
25,Mountain Mage,S/A TEC,165,The Judgement Hand,8,0.3906
25,Mountain Mage,S/A TEC,167,Ancient Jar,56,2.7344
25,Mountain Mage,S/A TEC,192,Key Mace,56,2.7344
25,Mountain Mage,S/A TEC,234,Beautiful Headhuntress,8,0.3906
25,Mountain Mage,S/A TEC,241,Dark Assailant,8,0.3906
25,Mountain Mage,S/A TEC,289,Change Slime,56,2.7344
25,Mountain Mage,S/A TEC,307,Elf's Light,18,0.8789
25,Mountain Mage,S/A TEC,308,Beast Fangs,18,0.8789
25,Mountain Mage,S/A TEC,309,Steel Shell,18,0.8789
25,Mountain Mage,S/A TEC,311,Black Pendant,18,0.8789
25,Mountain Mage,S/A TEC,312,Silver Bow and Arrow,18,0.8789
25,Mountain Mage,S/A TEC,323,Book of Secret Arts,20,0.9766
25,Mountain Mage,S/A TEC,327,Follow Wind,20,0.9766
25,Mountain Mage,S/A TEC,332,Mountain,36,1.7578
25,Mountain Mage,S/A TEC,336,Dark Hole,20,0.9766
25,Mountain Mage,S/A TEC,338,Mooyan Curry,36,1.7578
25,Mountain Mage,S/A TEC,339,Red Medicine,36,1.7578
25,Mountain Mage,S/A TEC,340,Goblin's Secret Remedy,36,1.7578
25,Mountain Mage,S/A TEC,341,Soul of the Pure,24,1.1719
25,Mountain Mage,S/A TEC,342,Dian Keto the Cure Master,10,0.4883
25,Mountain Mage,S/A TEC,345,Final Flame,18,0.8789
25,Mountain Mage,S/A TEC,350,Dark-piercing Light,36,1.7578
25,Mountain Mage,S/A TEC,384,Dark Rabbit,8,0.3906
25,Mountain Mage,S/A TEC,387,Mystic Lamp,56,2.7344
25,Mountain Mage,S/A TEC,393,Zone Eater,56,2.7344
25,Mountain Mage,S/A TEC,397,Leghul,56,2.7344
25,Mountain Mage,S/A TEC,398,Ooguchi,56,2.7344
25,Mountain Mage,S/A TEC,399,Swordsman from a Foreign Land,60,2.9297
25,Mountain Mage,S/A TEC,402,Monster Eye,60,2.9297
25,Mountain Mage,S/A TEC,411,Bat,60,2.9297
25,Mountain Mage,S/A TEC,435,Water Girl,8,0.3906
25,Mountain Mage,S/A TEC,450,Kappa Avenger,8,0.3906
25,Mountain Mage,S/A TEC,469,Armed Ninja,60,2.9297
25,Mountain Mage,S/A TEC,475,Sinister Serpent,60,2.9297
25,Mountain Mage,S/A TEC,480,Kuwagata α,8,0.3906
25,Mountain Mage,S/A TEC,484,Ameba,60,2.9297
25,Mountain Mage,S/A TEC,502,D. Human,8,0.3906
25,Mountain Mage,S/A TEC,504,Fungi of the Musk,60,2.9297
25,Mountain Mage,S/A TEC,527,Milus Radiant,60,2.9297
25,Mountain Mage,S/A TEC,547,Griggle,60,2.9297
25,Mountain Mage,S/A TEC,548,Bone Mouse,60,2.9297
25,Mountain Mage,S/A TEC,558,Pot the Trick,60,2.9297
25,Mountain Mage,S/A TEC,570,Trakadon,8,0.3906
25,Mountain Mage,S/A TEC,580,Patrol Robo,8,0.3906
25,Mountain Mage,S/A TEC,635,Queen's Double,60,2.9297
25,Mountain Mage,S/A TEC,655,Cursebreaker,18,0.8789
25,Mountain Mage,S/A TEC,659,Winged Trumpeter,12,0.5859
25,Mountain Mage,S/A TEC,665,Curse of Millennium Shield,8,0.3906
25,Mountain Mage,S/A TEC,666,Yamadron Ritual,8,0.3906
25,Mountain Mage,S/A TEC,671,Zera Ritual,8,0.3906
25,Mountain Mage,S/A TEC,673,War-lion Ritual,8,0.3906
25,Mountain Mage,S/A TEC,674,Beastry Mirror Ritual,8,0.3906
25,Mountain Mage,S/A TEC,676,Commencement Dance,8,0.3906
25,Mountain Mage,S/A TEC,677,Hamburger Recipe,8,0.3906
25,Mountain Mage,S/A TEC,678,Revival of Sennen Genjin,8,0.3906
25,Mountain Mage,S/A TEC,679,Novox's Prayer,8,0.3906
25,Mountain Mage,S/A TEC,680,Curse of Tri-Horned Dragon,8,0.3906
25,Mountain Mage,S/A TEC,681,House of Adhesive Tape,12,0.5859
25,Mountain Mage,S/A TEC,683,Bear Trap,16,0.7812
25,Mountain Mage,S/A TEC,690,Fake Trap,12,0.5859
25,Mountain Mage,S/A TEC,691,Revived of Serpent Night Dragon,8,0.3906
25,Mountain Mage,S/A TEC,692,Turtle Oath,8,0.3906
25,Mountain Mage,S/A TEC,693,Contruct of Mask,8,0.3906
25,Mountain Mage,S/A TEC,694,Resurrection of Chakra,8,0.3906
25,Mountain Mage,S/A TEC,695,Puppet Ritual,8,0.3906
25,Mountain Mage,S/A TEC,697,Garma Sword Oath,8,0.3906
25,Mountain Mage,S/A TEC,698,Cosmo Queen's Prayer,8,0.3906
25,Mountain Mage,S/A TEC,699,Revival of Skeleton Rider,8,0.3906
25,Mountain Mage,S/A TEC,700,Fortress Whale's Oath,8,0.3906
25,Mountain Mage,deck,4,Baby Dragon,24,1.1719
25,Mountain Mage,deck,7,Winged Dragon #1,32,1.5625
25,Mountain Mage,deck,10,Blackland Fire Dragon,32,1.5625
25,Mountain Mage,deck,13,Tyhone,32,1.5625
25,Mountain Mage,deck,31,Koumori Dragon,32,1.5625
25,Mountain Mage,deck,39,Curse of Dragon,32,1.5625
25,Mountain Mage,deck,45,Oscillo Hero #2,24,1.1719
25,Mountain Mage,deck,62,Harpie Lady,32,1.5625
25,Mountain Mage,deck,94,Crawling Dragon,32,1.5625
25,Mountain Mage,deck,117,Spirit of the Books,32,1.5625
25,Mountain Mage,deck,122,Yamatano Dragon Scroll,32,1.5625
25,Mountain Mage,deck,125,Faith Bird,32,1.5625
25,Mountain Mage,deck,168,Darkfire Dragon,64,3.125
25,Mountain Mage,deck,186,Fiend Refrection #2,32,1.5625
25,Mountain Mage,deck,272,Mavelus,32,1.5625
25,Mountain Mage,deck,294,Dragoness the Wicked Knight,64,3.125
25,Mountain Mage,deck,296,One-eyed Shield Dragon,32,1.5625
25,Mountain Mage,deck,298,Wicked Dragon with the Ersatz Head,32,1.5625
25,Mountain Mage,deck,300,Kurama,32,1.5625
25,Mountain Mage,deck,320,Stop Defense,64,3.125
