material_a_id,material_a,material_b_id,material_b,result_id,result
235,Wodan the Resident of the Forest,567,Darkworld Thorns,511,Bean Soldier
235,Wodan the Resident of the Forest,579,Abyss Flower,511,Bean Soldier
235,Wodan the Resident of the Forest,580,Patrol Robo,413,Cyber Soldier
235,Wodan the Resident of the Forest,585,Mechanical Snail,413,Cyber Soldier
235,Wodan the Resident of the Forest,588,Living Vase,511,Bean Soldier
235,Wodan the Resident of the Forest,589,Tentacle Plant,511,Bean Soldier
235,Wodan the Resident of the Forest,591,Morphing Jar,456,Minomushi Warrior
235,Wodan the Resident of the Forest,598,Little Chimera,64,Tiger Axe
235,Wodan the Resident of the Forest,603,Fairy Dragon,294,Dragoness the Wicked Knight
235,Wodan the Resident of the Forest,604,Obese Marmot of Nefariousness,64,Tiger Axe
235,Wodan the Resident of the Forest,620,Snakeyashi,511,Bean Soldier
235,Wodan the Resident of the Forest,623,The Thing That Hides in the Mud,456,Minomushi Warrior
235,Wodan the Resident of the Forest,629,Armored Rat,64,Tiger Axe
235,Wodan the Resident of the Forest,642,Mystical Sheep #1,64,Tiger Axe
235,Wodan the Resident of the Forest,643,Disk Magician,413,Cyber Soldier
235,Wodan the Resident of the Forest,644,Flame Viper,133,Charubin the Fire Knight
236,Guardian of the Labyrinth,237,Haniwa,456,Minomushi Warrior
236,Guardian of the Labyrinth,238,Yashinoki,511,Bean Soldier
236,Guardian of the Labyrinth,241,Dark Assailant,96,Armored Zombie
236,Guardian of the Labyrinth,242,Candle of Fate,133,Charubin the Fire Knight
236,Guardian of the Labyrinth,244,Dissolverock,133,Charubin the Fire Knight
236,Guardian of the Labyrinth,247,Root Water,546,Wow Warrior
236,Guardian of the Labyrinth,248,Master & Expert,64,Tiger Axe
236,Guardian of the Labyrinth,251,Enchanting Mermaid,546,Wow Warrior
236,Guardian of the Labyrinth,255,Prevent Rat,64,Tiger Axe
236,Guardian of the Labyrinth,257,Stone Armadiller,456,Minomushi Warrior
236,Guardian of the Labyrinth,263,Rock Ogre Grotto #2,456,Minomushi Warrior
236,Guardian of the Labyrinth,264,Wing Egg Elf,551,Dark Elf
236,Guardian of the Labyrinth,272,Mavelus,15,Flame Swordsman
236,Guardian of the Labyrinth,273,Ancient Tree of Enlightenment,511,Bean Soldier
236,Guardian of the Labyrinth,274,Green Phantom King,511,Bean Soldier
236,Guardian of the Labyrinth,282,Mystical Sheep #2,64,Tiger Axe
236,Guardian of the Labyrinth,283,Holograh,413,Cyber Soldier
236,Guardian of the Labyrinth,291,Fireyarou,15,Flame Swordsman
236,Guardian of the Labyrinth,296,One-eyed Shield Dragon,138,Dragon Statue
236,Guardian of the Labyrinth,297,Cyber Soldier of Darkworld,413,Cyber Soldier
236,Guardian of the Labyrinth,298,Wicked Dragon with the Ersatz Head,138,Dragon Statue
236,Guardian of the Labyrinth,351,Yaranzo,96,Armored Zombie
236,Guardian of the Labyrinth,353,Takriminos,11,Sword Arm of Dragon
236,Guardian of the Labyrinth,357,Yamadron,15,Flame Swordsman
236,Guardian of the Labyrinth,359,Three-legged Zombies,30,Zombie Warrior
236,Guardian of the Labyrinth,366,Labyrinth Wall,456,Minomushi Warrior
236,Guardian of the Labyrinth,394,Steel Scorpion,413,Cyber Soldier
236,Guardian of the Labyrinth,395,Dancing Elf,551,Dark Elf
236,Guardian of the Labyrinth,405,Saber Slasher,413,Cyber Soldier
236,Guardian of the Labyrinth,406,Yaiba Robo,413,Cyber Soldier
236,Guardian of the Labyrinth,409,Metal Dragon,473,Vermillion Sparrow
236,Guardian of the Labyrinth,410,Mechanical Spider,413,Cyber Soldier
236,Guardian of the Labyrinth,411,Bat,413,Cyber Soldier
236,Guardian of the Labyrinth,412,Giga-tech Wolf,413,Cyber Soldier
236,Guardian of the Labyrinth,414,Shovel Crusher,413,Cyber Soldier
236,Guardian of the Labyrinth,416,Blocker,413,Cyber Soldier
236,Guardian of the Labyrinth,417,Blast Juggler,133,Charubin the Fire Knight
236,Guardian of the Labyrinth,418,Golgoil,413,Cyber Soldier
236,Guardian of the Labyrinth,420,Cyber-Stein,413,Cyber Soldier
236,Guardian of the Labyrinth,421,Cyber Commander,413,Cyber Soldier
236,Guardian of the Labyrinth,422,Jinzo #7,413,Cyber Soldier
236,Guardian of the Labyrinth,425,Thunder Dragon,11,Sword Arm of Dragon
236,Guardian of the Labyrinth,433,Ancient Elf,551,Dark Elf
236,Guardian of the Labyrinth,436,White Dolphin,546,Wow Warrior
236,Guardian of the Labyrinth,448,Spike Seadra,11,Sword Arm of Dragon
236,Guardian of the Labyrinth,455,Barrel Rock,456,Minomushi Warrior
236,Guardian of the Labyrinth,457,Stone Ghost,456,Minomushi Warrior
236,Guardian of the Labyrinth,470,Magical Ghost,96,Armored Zombie
236,Guardian of the Labyrinth,481,Burglar,64,Tiger Axe
236,Guardian of the Labyrinth,488,Rainbow Flower,511,Bean Soldier
236,Guardian of the Labyrinth,489,Barrel Lily,511,Bean Soldier
236,Guardian of the Labyrinth,505,Prisman,456,Minomushi Warrior
236,Guardian of the Labyrinth,510,Laughing Flower,511,Bean Soldier
236,Guardian of the Labyrinth,512,Cannon Soldier,413,Cyber Soldier
236,Guardian of the Labyrinth,514,Brave Scizzar,413,Cyber Soldier
236,Guardian of the Labyrinth,515,The Statue of Easter Island,456,Minomushi Warrior
236,Guardian of the Labyrinth,516,Muka Muka,456,Minomushi Warrior
236,Guardian of the Labyrinth,519,Fire Kraken,15,Flame Swordsman
236,Guardian of the Labyrinth,527,Milus Radiant,64,Tiger Axe
236,Guardian of the Labyrinth,532,Gemini Elf,551,Dark Elf
236,Guardian of the Labyrinth,539,Corroding Shark,30,Zombie Warrior
236,Guardian of the Labyrinth,544,Dharma Cannon,413,Cyber Soldier
236,Guardian of the Labyrinth,545,Skelgon,11,Sword Arm of Dragon
236,Guardian of the Labyrinth,547,Griggle,511,Bean Soldier
236,Guardian of the Labyrinth,548,Bone Mouse,30,Zombie Warrior
236,Guardian of the Labyrinth,555,Tyhone #2,15,Flame Swordsman
236,Guardian of the Labyrinth,556,The Wandering Doomed,30,Zombie Warrior
236,Guardian of the Labyrinth,557,Steel Ogre Grotto #1,413,Cyber Soldier
236,Guardian of the Labyrinth,558,Pot the Trick,456,Minomushi Warrior
236,Guardian of the Labyrinth,561,Lesser Dragon,502,D. Human
236,Guardian of the Labyrinth,567,Darkworld Thorns,511,Bean Soldier
236,Guardian of the Labyrinth,579,Abyss Flower,511,Bean Soldier
236,Guardian of the Labyrinth,580,Patrol Robo,413,Cyber Soldier
236,Guardian of the Labyrinth,585,Mechanical Snail,413,Cyber Soldier
236,Guardian of the Labyrinth,588,Living Vase,511,Bean Soldier
236,Guardian of the Labyrinth,589,Tentacle Plant,511,Bean Soldier
236,Guardian of the Labyrinth,591,Morphing Jar,456,Minomushi Warrior
236,Guardian of the Labyrinth,598,Little Chimera,64,Tiger Axe
236,Guardian of the Labyrinth,603,Fairy Dragon,294,Dragoness the Wicked Knight
236,Guardian of the Labyrinth,604,Obese Marmot of Nefariousness,64,Tiger Axe
236,Guardian of the Labyrinth,620,Snakeyashi,511,Bean Soldier
236,Guardian of the Labyrinth,623,The Thing That Hides in the Mud,456,Minomushi Warrior
236,Guardian of the Labyrinth,629,Armored Rat,64,Tiger Axe
236,Guardian of the Labyrinth,642,Mystical Sheep #1,64,Tiger Axe
236,Guardian of the Labyrinth,643,Disk Magician,413,Cyber Soldier
236,Guardian of the Labyrinth,644,Flame Viper,133,Charubin the Fire Knight
237,Haniwa,239,Vishwar Randi,531,Mystical Sand
237,Haniwa,242,Candle of Fate,244,Dissolverock
237,Haniwa,243,Water Element,531,Mystical Sand
237,Haniwa,249,Water Omotics,531,Mystical Sand
237,Haniwa,250,Hyo,456,Minomushi Warrior
237,Haniwa,251,Enchanting Mermaid,531,Mystical Sand
237,Haniwa,252,Nekogal #1,531,Mystical Sand
237,Haniwa,253,Angelwitch,531,Mystical Sand
237,Haniwa,256,Dimensional Warrior,456,Minomushi Warrior
237,Haniwa,260,Lunar Queen Elzaim,531,Mystical Sand
237,Haniwa,262,The Little Swordsman of Aile,456,Minomushi Warrior
237,Haniwa,266,Princess of Tsurugi,531,Mystical Sand
237,Haniwa,267,Unknown Warrior of Fiend,456,Minomushi Warrior
237,Haniwa,280,Protector of the Throne,531,Mystical Sand
237,Haniwa,290,Moon Envoy,456,Minomushi Warrior
237,Haniwa,293,Masaki the Legendary Swordsman,456,Minomushi Warrior
237,Haniwa,294,Dragoness the Wicked Knight,456,Minomushi Warrior
237,Haniwa,296,One-eyed Shield Dragon,426,Stone D.
237,Haniwa,298,Wicked Dragon with the Ersatz Head,426,Stone D.
237,Haniwa,299,Sonic Maid,531,Mystical Sand
237,Haniwa,352,Kanan the Swordmistress,531,Mystical Sand
237,Haniwa,353,Takriminos,426,Stone D.
237,Haniwa,354,Stuffed Animal,456,Minomushi Warrior
237,Haniwa,357,Yamadron,426,Stone D.
237,Haniwa,359,Three-legged Zombies,457,Stone Ghost
237,Haniwa,362,Millennium Shield,456,Minomushi Warrior
237,Haniwa,363,Fairy's Gift,531,Mystical Sand
237,Haniwa,395,Dancing Elf,531,Mystical Sand
237,Haniwa,399,Swordsman from a Foreign Land,456,Minomushi Warrior
237,Haniwa,409,Metal Dragon,426,Stone D.
237,Haniwa,417,Blast Juggler,244,Dissolverock
237,Haniwa,424,Sky Dragon,426,Stone D.
237,Haniwa,425,Thunder Dragon,426,Stone D.
237,Haniwa,428,Magician of Faith,531,Mystical Sand
237,Haniwa,429,Goddess of Whim,531,Mystical Sand
237,Haniwa,430,Water Magician,531,Mystical Sand
237,Haniwa,431,Ice Water,531,Mystical Sand
237,Haniwa,432,Waterdragon Fairy,531,Mystical Sand
237,Haniwa,433,Ancient Elf,531,Mystical Sand
237,Haniwa,434,Beautiful Beast Trainer,531,Mystical Sand
237,Haniwa,435,Water Girl,531,Mystical Sand
237,Haniwa,448,Spike Seadra,426,Stone D.
237,Haniwa,449,"30,000-Year White Turtle",518,Boulder Tortoise
237,Haniwa,469,Armed Ninja,456,Minomushi Warrior
237,Haniwa,494,Rainbow Marine Mermaid,531,Mystical Sand
237,Haniwa,503,Turtle Raccoon,518,Boulder Tortoise
237,Haniwa,530,Eldeen,531,Mystical Sand
237,Haniwa,532,Gemini Elf,531,Mystical Sand
237,Haniwa,539,Corroding Shark,457,Stone Ghost
237,Haniwa,545,Skelgon,426,Stone D.
237,Haniwa,548,Bone Mouse,457,Stone Ghost
237,Haniwa,551,Dark Elf,531,Mystical Sand
237,Haniwa,553,Mushroom Man #2,456,Minomushi Warrior
237,Haniwa,555,Tyhone #2,426,Stone D.
237,Haniwa,556,The Wandering Doomed,457,Stone Ghost
237,Haniwa,559,Oscillo Hero,456,Minomushi Warrior
237,Haniwa,561,Lesser Dragon,426,Stone D.
237,Haniwa,574,Witch of the Black Forest,531,Mystical Sand
237,Haniwa,582,Dark Witch,531,Mystical Sand
237,Haniwa,586,Greenkappa,456,Minomushi Warrior
237,Haniwa,592,Muse-A,531,Mystical Sand
237,Haniwa,593,Giant Turtle Who Feeds on Flames,518,Boulder Tortoise
237,Haniwa,594,Rose Spectre of Dunn,531,Mystical Sand
237,Haniwa,600,Key Mace #2,531,Mystical Sand
237,Haniwa,603,Fairy Dragon,426,Stone D.
237,Haniwa,612,Lady of Faith,531,Mystical Sand
237,Haniwa,618,Warrior of Tradition,531,Mystical Sand
237,Haniwa,621,Succubus Knight,531,Mystical Sand
237,Haniwa,622,Ill Witch,531,Mystical Sand
237,Haniwa,625,Fairy of the Fountain,531,Mystical Sand
237,Haniwa,626,Amazon of the Seas,531,Mystical Sand
237,Haniwa,627,Nekogal #2,531,Mystical Sand
237,Haniwa,628,Witch's Apprentice,531,Mystical Sand
237,Haniwa,631,Maiden of the Moonlight,531,Mystical Sand
237,Haniwa,635,Queen's Double,531,Mystical Sand
237,Haniwa,638,Queen of Autumn Leaves,531,Mystical Sand
237,Haniwa,641,Invader of the Throne,531,Mystical Sand
237,Haniwa,644,Flame Viper,244,Dissolverock
237,Haniwa,649,Hibikime,531,Mystical Sand
237,Haniwa,712,Meteor Dragon,426,Stone D.
238,Yashinoki,239,Vishwar Randi,638,Queen of Autumn Leaves
238,Yashinoki,241,Dark Assailant,99,Pumpking the King of Ghosts
238,Yashinoki,243,Water Element,638,Queen of Autumn Leaves
238,Yashinoki,248,Master & Expert,487,Flower Wolf
238,Yashinoki,249,Water Omotics,638,Queen of Autumn Leaves
238,Yashinoki,250,Hyo,511,Bean Soldier
238,Yashinoki,251,Enchanting Mermaid,638,Queen of Autumn Leaves
238,Yashinoki,252,Nekogal #1,638,Queen of Autumn Leaves
238,Yashinoki,253,Angelwitch,638,Queen of Autumn Leaves
238,Yashinoki,255,Prevent Rat,487,Flower Wolf
238,Yashinoki,256,Dimensional Warrior,511,Bean Soldier
238,Yashinoki,260,Lunar Queen Elzaim,638,Queen of Autumn Leaves
238,Yashinoki,262,The Little Swordsman of Aile,511,Bean Soldier
238,Yashinoki,266,Princess of Tsurugi,638,Queen of Autumn Leaves
238,Yashinoki,267,Unknown Warrior of Fiend,511,Bean Soldier
238,Yashinoki,280,Protector of the Throne,638,Queen of Autumn Leaves
238,Yashinoki,282,Mystical Sheep #2,487,Flower Wolf
238,Yashinoki,285,Serpent Marauder,620,Snakeyashi
238,Yashinoki,290,Moon Envoy,511,Bean Soldier
238,Yashinoki,293,Masaki the Legendary Swordsman,511,Bean Soldier
238,Yashinoki,294,Dragoness the Wicked Knight,511,Bean Soldier
238,Yashinoki,296,One-eyed Shield Dragon,571,B. Dragon Jungle King
238,Yashinoki,298,Wicked Dragon with the Ersatz Head,571,B. Dragon Jungle King
238,Yashinoki,299,Sonic Maid,638,Queen of Autumn Leaves
238,Yashinoki,351,Yaranzo,99,Pumpking the King of Ghosts
238,Yashinoki,352,Kanan the Swordmistress,638,Queen of Autumn Leaves
238,Yashinoki,353,Takriminos,571,B. Dragon Jungle King
238,Yashinoki,354,Stuffed Animal,511,Bean Soldier
238,Yashinoki,357,Yamadron,571,B. Dragon Jungle King
238,Yashinoki,359,Three-legged Zombies,99,Pumpking the King of Ghosts
238,Yashinoki,362,Millennium Shield,511,Bean Soldier
238,Yashinoki,363,Fairy's Gift,638,Queen of Autumn Leaves
238,Yashinoki,368,Shadow Ghoul,99,Pumpking the King of Ghosts
238,Yashinoki,381,Toon Alligator,620,Snakeyashi
238,Yashinoki,383,Parrot Dragon,571,B. Dragon Jungle King
238,Yashinoki,386,Harpie's Pet Dragon,571,B. Dragon Jungle King
238,Yashinoki,395,Dancing Elf,638,Queen of Autumn Leaves
238,Yashinoki,399,Swordsman from a Foreign Land,511,Bean Soldier
238,Yashinoki,403,Leogun,487,Flower Wolf
238,Yashinoki,409,Metal Dragon,571,B. Dragon Jungle King
238,Yashinoki,424,Sky Dragon,571,B. Dragon Jungle King
238,Yashinoki,425,Thunder Dragon,571,B. Dragon Jungle King
238,Yashinoki,426,Stone D.,571,B. Dragon Jungle King
238,Yashinoki,428,Magician of Faith,638,Queen of Autumn Leaves
238,Yashinoki,429,Goddess of Whim,638,Queen of Autumn Leaves
238,Yashinoki,430,Water Magician,638,Queen of Autumn Leaves
238,Yashinoki,431,Ice Water,638,Queen of Autumn Leaves
238,Yashinoki,432,Waterdragon Fairy,638,Queen of Autumn Leaves
238,Yashinoki,433,Ancient Elf,638,Queen of Autumn Leaves
238,Yashinoki,434,Beautiful Beast Trainer,638,Queen of Autumn Leaves
238,Yashinoki,435,Water Girl,638,Queen of Autumn Leaves
238,Yashinoki,443,Sea King Dragon,571,B. Dragon Jungle King
238,Yashinoki,448,Spike Seadra,571,B. Dragon Jungle King
238,Yashinoki,469,Armed Ninja,511,Bean Soldier
238,Yashinoki,470,Magical Ghost,99,Pumpking the King of Ghosts
238,Yashinoki,475,Sinister Serpent,620,Snakeyashi
238,Yashinoki,481,Burglar,487,Flower Wolf
238,Yashinoki,494,Rainbow Marine Mermaid,638,Queen of Autumn Leaves
238,Yashinoki,502,D. Human,511,Bean Soldier
238,Yashinoki,527,Milus Radiant,487,Flower Wolf
238,Yashinoki,528,Togex,487,Flower Wolf
238,Yashinoki,530,Eldeen,638,Queen of Autumn Leaves
238,Yashinoki,536,Mechaleon,620,Snakeyashi
238,Yashinoki,539,Corroding Shark,99,Pumpking the King of Ghosts
238,Yashinoki,545,Skelgon,99,Pumpking the King of Ghosts
238,Yashinoki,548,Bone Mouse,228,Wood Remains
238,Yashinoki,553,Mushroom Man #2,511,Bean Soldier
238,Yashinoki,555,Tyhone #2,571,B. Dragon Jungle King
238,Yashinoki,556,The Wandering Doomed,228,Wood Remains
238,Yashinoki,559,Oscillo Hero,511,Bean Soldier
238,Yashinoki,561,Lesser Dragon,571,B. Dragon Jungle King
238,Yashinoki,569,Drooling Lizard,620,Snakeyashi
238,Yashinoki,574,Witch of the Black Forest,638,Queen of Autumn Leaves
238,Yashinoki,586,Greenkappa,511,Bean Soldier
238,Yashinoki,590,Beaked Snake,620,Snakeyashi
238,Yashinoki,592,Muse-A,638,Queen of Autumn Leaves
238,Yashinoki,596,Ghoul with an Appetite,99,Pumpking the King of Ghosts
238,Yashinoki,597,Pale Beast,487,Flower Wolf
238,Yashinoki,598,Little Chimera,487,Flower Wolf
238,Yashinoki,600,Key Mace #2,638,Queen of Autumn Leaves
238,Yashinoki,603,Fairy Dragon,571,B. Dragon Jungle King
238,Yashinoki,604,Obese Marmot of Nefariousness,487,Flower Wolf
238,Yashinoki,612,Lady of Faith,638,Queen of Autumn Leaves
238,Yashinoki,621,Succubus Knight,638,Queen of Autumn Leaves
238,Yashinoki,622,Ill Witch,638,Queen of Autumn Leaves
238,Yashinoki,625,Fairy of the Fountain,638,Queen of Autumn Leaves
238,Yashinoki,626,Amazon of the Seas,638,Queen of Autumn Leaves
238,Yashinoki,628,Witch's Apprentice,638,Queen of Autumn Leaves
238,Yashinoki,629,Armored Rat,487,Flower Wolf
238,Yashinoki,631,Maiden of the Moonlight,638,Queen of Autumn Leaves
238,Yashinoki,635,Queen's Double,638,Queen of Autumn Leaves
238,Yashinoki,641,Invader of the Throne,638,Queen of Autumn Leaves
238,Yashinoki,642,Mystical Sheep #1,487,Flower Wolf
238,Yashinoki,649,Hibikime,638,Queen of Autumn Leaves
238,Yashinoki,712,Meteor Dragon,571,B. Dragon Jungle King
239,Vishwar Randi,241,Dark Assailant,96,Armored Zombie
239,Vishwar Randi,242,Candle of Fate,133,Charubin the Fire Knight
239,Vishwar Randi,244,Dissolverock,133,Charubin the Fire Knight
239,Vishwar Randi,247,Root Water,546,Wow Warrior
239,Vishwar Randi,248,Master & Expert,627,Nekogal #2
239,Vishwar Randi,251,Enchanting Mermaid,546,Wow Warrior
239,Vishwar Randi,255,Prevent Rat,627,Nekogal #2
239,Vishwar Randi,257,Stone Armadiller,531,Mystical Sand
239,Vishwar Randi,260,Lunar Queen Elzaim,582,Dark Witch
239,Vishwar Randi,263,Rock Ogre Grotto #2,531,Mystical Sand
239,Vishwar Randi,264,Wing Egg Elf,551,Dark Elf
239,Vishwar Randi,272,Mavelus,15,Flame Swordsman
239,Vishwar Randi,273,Ancient Tree of Enlightenment,638,Queen of Autumn Leaves
239,Vishwar Randi,274,Green Phantom King,638,Queen of Autumn Leaves
239,Vishwar Randi,276,Ray & Temperature,582,Dark Witch
239,Vishwar Randi,282,Mystical Sheep #2,627,Nekogal #2
239,Vishwar Randi,283,Holograh,413,Cyber Soldier
239,Vishwar Randi,291,Fireyarou,15,Flame Swordsman
239,Vishwar Randi,296,One-eyed Shield Dragon,138,Dragon Statue
239,Vishwar Randi,297,Cyber Soldier of Darkworld,413,Cyber Soldier
239,Vishwar Randi,298,Wicked Dragon with the Ersatz Head,138,Dragon Statue
239,Vishwar Randi,351,Yaranzo,96,Armored Zombie
239,Vishwar Randi,353,Takriminos,11,Sword Arm of Dragon
239,Vishwar Randi,357,Yamadron,15,Flame Swordsman
239,Vishwar Randi,359,Three-legged Zombies,30,Zombie Warrior
239,Vishwar Randi,366,Labyrinth Wall,531,Mystical Sand
239,Vishwar Randi,394,Steel Scorpion,413,Cyber Soldier
239,Vishwar Randi,395,Dancing Elf,551,Dark Elf
239,Vishwar Randi,396,Ocubeam,582,Dark Witch
239,Vishwar Randi,403,Leogun,627,Nekogal #2
239,Vishwar Randi,405,Saber Slasher,413,Cyber Soldier
239,Vishwar Randi,406,Yaiba Robo,413,Cyber Soldier
239,Vishwar Randi,409,Metal Dragon,473,Vermillion Sparrow
239,Vishwar Randi,410,Mechanical Spider,413,Cyber Soldier
239,Vishwar Randi,411,Bat,413,Cyber Soldier
239,Vishwar Randi,412,Giga-tech Wolf,413,Cyber Soldier
239,Vishwar Randi,414,Shovel Crusher,413,Cyber Soldier
239,Vishwar Randi,416,Blocker,413,Cyber Soldier
239,Vishwar Randi,417,Blast Juggler,133,Charubin the Fire Knight
239,Vishwar Randi,418,Golgoil,413,Cyber Soldier
239,Vishwar Randi,420,Cyber-Stein,413,Cyber Soldier
239,Vishwar Randi,421,Cyber Commander,413,Cyber Soldier
239,Vishwar Randi,422,Jinzo #7,413,Cyber Soldier
239,Vishwar Randi,425,Thunder Dragon,11,Sword Arm of Dragon
239,Vishwar Randi,426,Stone D.,531,Mystical Sand
239,Vishwar Randi,429,Goddess of Whim,582,Dark Witch
239,Vishwar Randi,433,Ancient Elf,551,Dark Elf
239,Vishwar Randi,436,White Dolphin,546,Wow Warrior
239,Vishwar Randi,448,Spike Seadra,11,Sword Arm of Dragon
