address,attempt,compiler,flags,result,summary
0x8001944C,1,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,/home/superconta/data/share/yugioh/tools/toolchains/binutils-2.42/bin/mipsel-none-elf-ld failed (1): /home/superconta/data/share/yugioh/tools/toolchains/binutils-2.42/bin/mipsel-none-elf-ld: small-data section too large; lower small-data size limit (see option -G) /home/superconta/data/share/yugioh/tmp/agents/wave7-early/build/8001944C/v1/candidate.o: in function `func_8001944C': (.text+0x34): relocation truncated to fit: R_MIPS_GPREL16 against `D_800E9D70' (.text+0x38): relocation truncated to fit: R_MIPS_GPREL16 against `D_800E9D70' (.text+0x44): relocation truncated to fit: R_MIPS_GPREL16 against `D_800E9D70' (.text+0x54): relocation truncated to fit: R_MIPS_GPREL16 against `D_800E9D70' (.text+0x58): relocation truncated to fit: R_MIPS_GPREL16 against `D_800E9D70' (.text+0x84): relocation truncated to fit: R_MIPS_GPREL16 against `D_800E9D70' (.text+0xd4): relocation truncated to fit: R_MIPS_GPREL16 against `D_800E9D70' (.text+0xdc): relocation truncated to fit: R_MIPS_GPREL16 against `D_800E9D70' (.text+0xe4): relocation truncated to fit: R_MIPS_GPREL16 against `D_800E9D70' (.text+0xec): relocation truncated to fit: R_MIPS_GPREL16 against `D_800E9D70' 
0x8001944C,2,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x0: e0!=e8; word +0x0: e0ffbd27!=e8ffbd27; relocations differ
0x8001944C,3,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,byte +0x0: e0!=e8; word +0x0: e0ffbd27!=e8ffbd27; relocations differ
0x8001944C,4,gcc_2_8_1_g0,gcc_2_8_1_g0,nonmatch,byte +0x0: e0!=e8; word +0x0: e0ffbd27!=e8ffbd27; relocations differ
0x8001944C,5,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,/home/superconta/data/share/yugioh/tools/toolchains/gcc-2.8.1-psx/bin/mips-sony-psx-gcc failed (1): /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/8001944C/v5.c: In function `func_8001944C': /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/8001944C/v5.c:6: parse error before `*' /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/8001944C/v5.c:7: `p' undeclared (first use in this function) /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/8001944C/v5.c:7: (Each undeclared identifier is reported only once /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/8001944C/v5.c:7: for each function it appears in.) /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/8001944C/v5.c:7: `i' undeclared (first use in this function) 
0x8001944C,6,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,deferred,/home/superconta/data/share/yugioh/tools/toolchains/gcc-2.8.1-psx/bin/mips-sony-psx-gcc failed (1): /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/8001944C/v6.c: In function `func_8001944C': /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/8001944C/v6.c:6: parse error before `*' /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/8001944C/v6.c:7: `p' undeclared (first use in this function) /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/8001944C/v6.c:7: (Each undeclared identifier is reported only once /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/8001944C/v6.c:7: for each function it appears in.) /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/8001944C/v6.c:7: `i' undeclared (first use in this function) 
0x800245EC,1,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,byte +0x0: 21!=14; word +0x0: 21308000!=1400a014; relocations differ
0x800245EC,2,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,byte +0x6: c7!=c3; word +0x4: 3800c78c!=3800c38c; relocations differ
0x800245EC,3,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x10: dc!=00; word +0x10: dcff043c!=00080224; relocations differ
0x800245EC,4,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,byte +0x10: dc!=00; word +0x10: dcff043c!=00080224; relocations differ
0x800245EC,5,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,/home/superconta/data/share/yugioh/tools/toolchains/gcc-2.8.1-psx/bin/mips-sony-psx-gcc failed (1): /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/800245EC/v5.c: In function `func_800245EC': /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/800245EC/v5.c:6: parse error before `register' /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/800245EC/v5.c:7: `ids' undeclared (first use in this function) /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/800245EC/v5.c:7: (Each undeclared identifier is reported only once /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/800245EC/v5.c:7: for each function it appears in.) /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/800245EC/v5.c:7: `one' undeclared (first use in this function) /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/800245EC/v5.c:7: warning: assignment makes integer from pointer without a cast /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/800245EC/v5.c:7: warning: assignment makes integer from pointer without a cast /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/800245EC/v5.c:8: warning: assignment makes integer from pointer without a cast /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/800245EC/v5.c:8: warning: assignment makes integer from pointer without a cast 
0x800245EC,6,gcc_2_8_1_g8,gcc_2_8_1_g8,deferred,/home/superconta/data/share/yugioh/tools/toolchains/gcc-2.8.1-psx/bin/mips-sony-psx-gcc failed (1): /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/800245EC/v6.c: In function `func_800245EC': /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/800245EC/v6.c:6: parse error before `register' /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/800245EC/v6.c:7: `ids' undeclared (first use in this function) /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/800245EC/v6.c:7: (Each undeclared identifier is reported only once /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/800245EC/v6.c:7: for each function it appears in.) /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/800245EC/v6.c:7: `one' undeclared (first use in this function) /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/800245EC/v6.c:7: warning: assignment makes integer from pointer without a cast /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/800245EC/v6.c:7: warning: assignment makes integer from pointer without a cast /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/800245EC/v6.c:8: warning: assignment makes integer from pointer without a cast /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/800245EC/v6.c:8: warning: assignment makes integer from pointer without a cast 
0x80024C1C,1,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x54: 67!=63; word +0x54: 670080a0!=630080a0
0x80024C1C,2,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0xdc: 07!=06; word +0xdc: 07006214!=06006210
0x80024C1C,3,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x9c: 17!=12; word +0x9c: 17004014!=12004014; relocations differ
0x80024C1C,4,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,byte +0x66: 02!=01; word +0x64: 1d80023c!=1d80013c; relocations differ
0x80024C1C,5,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,/home/superconta/data/share/yugioh/tools/toolchains/gcc-2.8.1-psx/bin/mips-sony-psx-gcc failed (1): /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/80024C1C/v5.c: In function `func_80024C1C': /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/80024C1C/v5.c:7: parse error before `*' /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/80024C1C/v5.c:7: `o' undeclared (first use in this function) /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/80024C1C/v5.c:7: (Each undeclared identifier is reported only once /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/80024C1C/v5.c:7: for each function it appears in.) /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/80024C1C/v5.c:7: `p' undeclared (first use in this function) 
0x80024C1C,6,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,deferred,/home/superconta/data/share/yugioh/tools/toolchains/gcc-2.8.1-psx/bin/mips-sony-psx-gcc failed (1): /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/80024C1C/v6.c: In function `func_80024C1C': /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/80024C1C/v6.c:7: parse error before `*' /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/80024C1C/v6.c:7: `o' undeclared (first use in this function) /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/80024C1C/v6.c:7: (Each undeclared identifier is reported only once /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/80024C1C/v6.c:7: for each function it appears in.) /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/80024C1C/v6.c:7: `p' undeclared (first use in this function) 
0x8002525C,1,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x18: 07!=10; word +0x18: 07004014!=10004014; relocations differ
0x8002525C,2,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,byte +0x18: 07!=10; word +0x18: 07004014!=10004014; relocations differ
0x8002525C,3,gcc_2_8_1_g0,gcc_2_8_1_g0,nonmatch,byte +0x0: ca!=0a; word +0x0: ca028287!=0a80023c; relocations differ
0x8002525C,4,gcc_2_8_1_g0_split,gcc_2_8_1_g0_split,nonmatch,byte +0x0: ca!=0a; word +0x0: ca028287!=0a80023c; relocations differ
0x8002525C,5,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,/home/superconta/data/share/yugioh/tools/toolchains/gcc-2.8.1-psx/bin/mips-sony-psx-gcc failed (1): /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/8002525C/v5.c: In function `func_8002525C': /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/8002525C/v5.c:7: parse error before `int' /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/8002525C/v5.c:7: `kind' undeclared (first use in this function) /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/8002525C/v5.c:7: (Each undeclared identifier is reported only once /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/8002525C/v5.c:7: for each function it appears in.) 
0x8002525C,6,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,deferred,/home/superconta/data/share/yugioh/tools/toolchains/gcc-2.8.1-psx/bin/mips-sony-psx-gcc failed (1): /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/8002525C/v6.c: In function `func_8002525C': /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/8002525C/v6.c:7: parse error before `int' /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/8002525C/v6.c:7: `kind' undeclared (first use in this function) /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/8002525C/v6.c:7: (Each undeclared identifier is reported only once /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/8002525C/v6.c:7: for each function it appears in.) 
0x80025BEC,1,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x20: 13!=a0; word +0x20: 13000424!=a0000324; relocations differ
0x80025BEC,2,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x20: 13!=a0; word +0x20: 13000424!=a0000324; relocations differ
0x80025BEC,3,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x20: 13!=a0; word +0x20: 13000424!=a0000324; relocations differ
0x80025BEC,4,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x1c: 13!=00; word +0x1c: 13000424!=00000000; relocations differ
0x80025BEC,5,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,/home/superconta/data/share/yugioh/tools/toolchains/gcc-2.8.1-psx/bin/mips-sony-psx-gcc failed (1): /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/80025BEC/v5.c: In function `func_80025BEC': /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/80025BEC/v5.c:8: parse error before `register' /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/80025BEC/v5.c:8: `type' undeclared (first use in this function) /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/80025BEC/v5.c:8: (Each undeclared identifier is reported only once /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/80025BEC/v5.c:8: for each function it appears in.) /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/80025BEC/v5.c:9: `i' undeclared (first use in this function) 
0x80025BEC,6,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,deferred,/home/superconta/data/share/yugioh/tools/toolchains/gcc-2.8.1-psx/bin/mips-sony-psx-gcc failed (1): /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/80025BEC/v6.c: In function `func_80025BEC': /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/80025BEC/v6.c:8: parse error before `register' /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/80025BEC/v6.c:8: `type' undeclared (first use in this function) /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/80025BEC/v6.c:8: (Each undeclared identifier is reported only once /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/80025BEC/v6.c:8: for each function it appears in.) /home/superconta/data/share/yugioh/tmp/agents/wave7-early/variants/80025BEC/v6.c:9: `i' undeclared (first use in this function) 
0x800278A0,1,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0xc: 18!=14; word +0xc: 1800b2af!=1400b1af; relocations differ
0x800278A0,2,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x52: 22!=51; word +0x50: 21102202!=21105100; relocations differ
0x800278A0,3,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x70: 16!=14; word +0x70: 16000396!=1400038e; relocations differ
0x800278A0,4,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x72: 03!=02; word +0x70: 16000396!=16000296; relocations differ
0x800278A0,5,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x75: 00!=80; word +0x74: 00000000!=00800234; relocations differ
0x800278A0,6,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,deferred,byte +0x88: 01!=00; word +0x88: 01005226!=00000000
0x8001ED20,1,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,byte +0x28: 2e!=2c; word +0x28: 2e0000a6!=2c0000a6
0x8001ED20,2,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,byte +0x7f: 86!=96; word +0x7c: 28000586!=28000596
0x8001ED20,3,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x0: e8!=e0; word +0x0: e8ffbd27!=e0ffbd27; relocations differ
0x8001ED20,4,gcc_2_8_1_g8,gcc_2_8_1_g8,matched,exact linked bytes and relocations
0x8002778C,1,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0xc: 18!=14; word +0xc: 1800b2af!=1400b1af
0x8002778C,2,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x52: 22!=51; word +0x50: 21102202!=21105100
0x8002778C,3,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,matched,exact linked bytes and relocations
0x800289BC,1,gcc_2_8_1_g0,gcc_2_8_1_g0,nonmatch,byte +0x0: e8!=d8; word +0x0: e8ffbd27!=d8ffbd27
0x800289BC,2,gcc_2_8_1_g0,gcc_2_8_1_g0,nonmatch,byte +0x0: e8!=d8; word +0x0: e8ffbd27!=d8ffbd27
0x800289BC,3,gcc_2_8_1_g0,gcc_2_8_1_g0,nonmatch,byte +0x0: e8!=d8; word +0x0: e8ffbd27!=d8ffbd27
0x800289BC,4,gcc_2_8_1_g0_split,gcc_2_8_1_g0_split,nonmatch,byte +0x0: e8!=d8; word +0x0: e8ffbd27!=d8ffbd27
0x800289BC,5,gcc_2_8_1_g0,gcc_2_8_1_g0,nonmatch,byte +0x0: e8!=d8; word +0x0: e8ffbd27!=d8ffbd27
0x800289BC,6,gcc_2_8_1_g0_split,gcc_2_8_1_g0_split,deferred,byte +0x0: e8!=d8; word +0x0: e8ffbd27!=d8ffbd27
0x8002C7E8,1,gcc_2_8_1_g0,gcc_2_8_1_g0,nonmatch,cannot infer link address for undefined symbol memset
0x8002C7E8,2,gcc_2_8_1_g0,gcc_2_8_1_g0,nonmatch,byte +0x6: 02!=0b; word +0x4: 1880023c!=18800b3c
0x8002C7E8,3,gcc_2_8_1_g0,gcc_2_8_1_g0,nonmatch,byte +0x6: 02!=0c; word +0x4: 1880023c!=18800c3c
0x8002C7E8,4,gcc_2_8_1_g0_split,gcc_2_8_1_g0_split,nonmatch,byte +0xc: 00!=d8; word +0xc: 00008295!=d8994294
0x8002C7E8,5,gcc_2_8_1_g0,gcc_2_8_1_g0,nonmatch,byte +0x6: 02!=0c; word +0x4: 1880023c!=18800c3c
0x8002C7E8,6,gcc_2_8_1_g0_split,gcc_2_8_1_g0_split,deferred,byte +0xc: 00!=d8; word +0xc: 00008295!=d8994294
0x8002D458,1,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0xc: 0b!=09; word +0xc: 0b00822c!=0900822c
0x8002D458,2,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x18: 40!=3f; word +0x18: 40004010!=3f004010
0x8002D458,3,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,byte +0x18: 40!=3f; word +0x18: 40004010!=3f004010
0x8002D458,4,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x18: 40!=3f; word +0x18: 40004010!=3f004010
0x8002D458,5,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x18: 40!=3f; word +0x18: 40004010!=3f004010
0x8002D458,6,gcc_2_8_1_g8,gcc_2_8_1_g8,deferred,byte +0x18: 40!=3f; word +0x18: 40004010!=3f004010
0x8002DC38,1,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,"/home/superconta/data/share/yugioh/tools/toolchains/gcc-2.8.1-psx/bin/mips-sony-psx-gcc failed (1):
/home/superconta/data/share/yugioh/tmp/agents/wave7-mid/variants/8002DC38/v1.c: In function `func_8002DC38':
/home/superconta/data/share/yugioh/tmp/agents/wave7-mid/variants/8002DC38/v1.c:2: parse error before `int'
/home/superconta/data/share/yugioh/tmp/agents/wave7-mid/variants/8002DC38/v1.c:2: `r' undeclared (first use in this function)
/home/superconta/data/share/yugioh/tmp/agents/wave7-mid/variants/8002DC38/v1.c:2: (Each undeclared identifier is reported only once
/home/superconta/data/share/yugioh/tmp/agents/wave7-mid/variants/8002DC38/v1.c:2: for each function it appears in.)
"
0x8002DC38,2,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x10: 2c!=26; word +0x10: 2c004014!=26004014
0x8002DC38,3,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,byte +0x10: 2c!=27; word +0x10: 2c004014!=27004014
0x8002DC38,4,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x10: 2c!=26; word +0x10: 2c004014!=26004014
0x8002DC38,5,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,byte +0x10: 2c!=27; word +0x10: 2c004014!=27004014
0x8002DC38,6,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,deferred,byte +0x10: 2c!=26; word +0x10: 2c004014!=26004014
0x8002E470,1,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x0: e8!=d8; word +0x0: e8ffbd27!=d8ffbd27
0x8002E470,2,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x0: e8!=d8; word +0x0: e8ffbd27!=d8ffbd27
0x8002E470,3,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x0: e8!=e0; word +0x0: e8ffbd27!=e0ffbd27
0x8002E470,4,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,byte +0x0: e8!=e0; word +0x0: e8ffbd27!=e0ffbd27
0x8002E470,5,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x0: e8!=e0; word +0x0: e8ffbd27!=e0ffbd27
0x8002E470,6,gcc_2_8_1_g8,gcc_2_8_1_g8,deferred,byte +0x0: e8!=e0; word +0x0: e8ffbd27!=e0ffbd27
0x8002EA0C,1,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,byte +0xc0: 7c!=0a; word +0xc0: 7c03828f!=0a80063c
0x8002EA0C,2,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,byte +0xc0: 7c!=0a; word +0xc0: 7c03828f!=0a80063c
0x8002EA0C,3,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x10: 2b!=2c; word +0x10: 2b004014!=2c004014
0x8002EA0C,4,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,byte +0xc0: 7c!=0a; word +0xc0: 7c03828f!=0a80063c
0x8002EA0C,5,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,byte +0xc6: 84!=83; word +0xc4: 8c03848f!=8c03838f
0x8002EA0C,6,gcc_2_8_1_g8,gcc_2_8_1_g8,deferred,byte +0xe4: 94!=21; word +0xe4: 94038297!=21186500
0x8002EC74,1,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,byte +0x10: 3c!=3d; word +0x10: 3c004014!=3d004014
0x8002EC74,2,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,byte +0x10: 3c!=3d; word +0x10: 3c004014!=3d004014
0x8002EC74,3,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x10: 3c!=38; word +0x10: 3c004014!=38004014
0x8002EC74,4,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,byte +0x10: 3c!=3d; word +0x10: 3c004014!=3d004014
0x8002EC74,5,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x10: 3c!=38; word +0x10: 3c004014!=38004014
0x8002EC74,6,gcc_2_8_1_g8,gcc_2_8_1_g8,deferred,byte +0x10: 3c!=3d; word +0x10: 3c004014!=3d004014
0x80031CD4,1,gcc_2_8_1_g0,gcc_2_8_1_g0,nonmatch,byte +0x4: 18!=20; word +0x4: 1800b0af!=2000b2af
0x80031CD4,2,gcc_2_8_1_g0,gcc_2_8_1_g0,nonmatch,byte +0x4: 18!=20; word +0x4: 1800b0af!=2000b2af
0x80031CD4,3,gcc_2_8_1_g0_split,gcc_2_8_1_g0_split,nonmatch,byte +0x4: 18!=20; word +0x4: 1800b0af!=2000b2af
0x80031CD4,4,gcc_2_8_1_g0,gcc_2_8_1_g0,nonmatch,byte +0x4: 18!=20; word +0x4: 1800b0af!=2000b2af
0x80031CD4,5,gcc_2_8_1_g0_split,gcc_2_8_1_g0_split,nonmatch,byte +0x4: 18!=20; word +0x4: 1800b0af!=2000b2af
0x80031CD4,6,gcc_2_8_1_g0,gcc_2_8_1_g0,deferred,byte +0x4: 18!=20; word +0x4: 1800b0af!=2000b2af
0x80036C14,1,gcc_2_8_1_g0,gcc_2_8_1_g0,nonmatch,"/home/superconta/data/share/yugioh/tools/toolchains/gcc-2.8.1-psx/bin/mips-sony-psx-gcc failed (1):
/home/superconta/data/share/yugioh/tmp/agents/wave7-mid/variants/80036C14/v1.c: In function `func_80036C14':
/home/superconta/data/share/yugioh/tmp/agents/wave7-mid/variants/80036C14/v1.c:2: parse error before `unsigned'
/home/superconta/data/share/yugioh/tmp/agents/wave7-mid/variants/80036C14/v1.c:2: `f' undeclared (first use in this function)
/home/superconta/data/share/yugioh/tmp/agents/wave7-mid/variants/80036C14/v1.c:2: (Each undeclared identifier is reported only once
/home/superconta/data/share/yugioh/tmp/agents/wave7-mid/variants/80036C14/v1.c:2: for each function it appears in.)
/home/superconta/data/share/yugioh/tmp/agents/wave7-mid/variants/80036C14/v1.c:2: `rec' undeclared (first use in this function)
"
0x80036C14,2,gcc_2_8_1_g0,gcc_2_8_1_g0,nonmatch,byte +0x18: 1e!=15; word +0x18: 1e80023c!=1500c0a0
0x80036C14,3,gcc_2_8_1_g0,gcc_2_8_1_g0,nonmatch,byte +0x18: 1e!=15; word +0x18: 1e80023c!=1500c0a0
0x80036C14,4,gcc_2_8_1_g0,gcc_2_8_1_g0,nonmatch,byte +0x0: 57!=1e; word +0x0: 57008290!=1e80073c
0x80036C14,5,gcc_2_8_1_g0_split,gcc_2_8_1_g0_split,nonmatch,byte +0x22: 83!=88; word +0x20: 34008394!=34008894
0x80036C14,6,gcc_2_8_1_g0_split,gcc_2_8_1_g0_split,deferred,byte +0x0: 57!=21; word +0x0: 57008290!=21408000
0x80037B40,1,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,byte +0x54: 32!=05; word +0x54: 32004010!=05004014
0x80037B40,2,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,byte +0x54: 32!=05; word +0x54: 32004010!=05004014
0x80037B40,3,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x54: 32!=05; word +0x54: 32004010!=05004014
0x80037B40,4,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x54: 32!=04; word +0x54: 32004010!=04004014
0x80037B40,5,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,byte +0x54: 32!=04; word +0x54: 32004010!=04004014
0x80037B40,6,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,deferred,byte +0x54: 32!=04; word +0x54: 32004010!=04004014
0x80038EB0,1,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,byte +0x0: d8!=e0; word +0x0: d8ffbd27!=e0ffbd27
0x80038EB0,2,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x0: d8!=e0; word +0x0: d8ffbd27!=e0ffbd27
0x80038EB0,3,gcc_2_8_1_g0,gcc_2_8_1_g0,nonmatch,byte +0x0: d8!=e0; word +0x0: d8ffbd27!=e0ffbd27
0x80038EB0,4,gcc_2_8_1_g0_split,gcc_2_8_1_g0_split,nonmatch,byte +0x0: d8!=e0; word +0x0: d8ffbd27!=e0ffbd27
0x80038EB0,5,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,byte +0x0: d8!=e0; word +0x0: d8ffbd27!=e0ffbd27
0x80038EB0,6,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,deferred,byte +0x0: d8!=e0; word +0x0: d8ffbd27!=e0ffbd27
0x8003A1EC,1,gcc_2_8_1_g8_split,gcc_2_8_1_g8_split,nonmatch,byte +0x4: 30!=44; word +0x4: 3000b2af!=4400b7af
0x8003A1EC,2,gcc_2_8_1_g8,gcc_2_8_1_g8,nonmatch,byte +0x0: b0!=b8; word +0x0: b0ffbd27!=b8ffbd27
0x8003A1EC,3,gcc_2_8_1_g0,gcc_2_8_1_g0,nonmatch,byte +0x0: b0!=b8; word +0x0: b0ffbd27!=b8ffbd27
