mode,address,attempt,reference_path,reference_sha256,profile,candidate_source,candidate_sha256,result,summary
post_terminal_resolution,0x8003C120,1,,,gcc_2_8_1_g0_no_split,tmp/candidates-src/game/func_8003C120.c,b7ae14b7a93dd451da7815ad8998a6ce4e3dc53ffd1db91fdd5844349d8e482a,matched,"New collaborator source and profile evidence: the four-mode object initializer matches under GCC 2.8.1 G0 with no split addresses. Its typed field layout and nested switch tails preserve the retail case dispatch, call sequence, exact 404/404 linked bytes, and relocations with no allocated non-text sections."
reference_match,0x8003C120,1,tmp/references/ygofm-decomp/src/func_8003C120.c,01a99da37ba86ae1cfba6c56b0a52ee89a043e7d949582343f2e85d4cfc69945,gcc_2_8_1_g8,tmp/agents/reference-pure-7/prepared/func_8003C120.c,42d1df6b927381c13d3c367871e78693f07daea5fd54dbc2cbdc4432248aba42,nonmatch,text 352/404 bytes; 299 differing bytes; first difference 0x14; relocations_exact=False
reference_match,0x8003C120,2,tmp/references/ygofm-decomp/src/func_8003C120.c,01a99da37ba86ae1cfba6c56b0a52ee89a043e7d949582343f2e85d4cfc69945,gcc_2_8_1_g8_split,tmp/agents/reference-pure-7/prepared/func_8003C120.c,42d1df6b927381c13d3c367871e78693f07daea5fd54dbc2cbdc4432248aba42,nonmatch,text 352/404 bytes; 299 differing bytes; first difference 0x14; relocations_exact=False
reference_match,0x8003C120,3,tmp/references/ygofm-decomp/src/func_8003C120.c,01a99da37ba86ae1cfba6c56b0a52ee89a043e7d949582343f2e85d4cfc69945,gcc_2_8_1_g0,tmp/agents/reference-pure-7/prepared/func_8003C120.c,42d1df6b927381c13d3c367871e78693f07daea5fd54dbc2cbdc4432248aba42,nonmatch,text 396/404 bytes; 259 differing bytes; first difference 0x14; relocations_exact=False
reference_match,0x8003C120,4,tmp/references/ygofm-decomp/src/func_8003C120.c,01a99da37ba86ae1cfba6c56b0a52ee89a043e7d949582343f2e85d4cfc69945,gcc_2_8_1_g0_split,tmp/agents/reference-pure-7/prepared/func_8003C120.c,42d1df6b927381c13d3c367871e78693f07daea5fd54dbc2cbdc4432248aba42,nonmatch,text 380/404 bytes; 272 differing bytes; first difference 0x14; relocations_exact=False
reference_match,0x8003C120,5,tmp/references/ygofm-decomp/src/func_8003C120.c,01a99da37ba86ae1cfba6c56b0a52ee89a043e7d949582343f2e85d4cfc69945,gcc_2_8_1_g8_no_sched2,tmp/agents/reference-pure-7/prepared/func_8003C120.c,42d1df6b927381c13d3c367871e78693f07daea5fd54dbc2cbdc4432248aba42,nonmatch,text 352/404 bytes; 307 differing bytes; first difference 0x4; relocations_exact=False
reference_match,0x8003C120,6,tmp/references/ygofm-decomp/src/func_8003C120.c,01a99da37ba86ae1cfba6c56b0a52ee89a043e7d949582343f2e85d4cfc69945,gcc_2_8_1_g0_no_sched2,tmp/agents/reference-pure-7/prepared/func_8003C120.c,42d1df6b927381c13d3c367871e78693f07daea5fd54dbc2cbdc4432248aba42,deferred,text 396/404 bytes; 273 differing bytes; first difference 0x4; relocations_exact=False
post_terminal_resolution,0x8003C328,1,,,gcc_2_8_1_g0_no_split,tmp/candidates-src/game/func_8003C328.c,1644963a201d13a8e25810bba595a3b845c9345f74f5513f69b58d62a5f9b961,matched,"New collaborator source and profile evidence: the three-mode object initializer matches under GCC 2.8.1 G0 with no split addresses. Its typed field layout and switch preserve the retail case dispatch, shared stores, call sequence, and exact 368/368 linked bytes and relocations with no allocated non-text sections."
reference_match,0x8003C328,1,tmp/references/ygofm-decomp/src/func_8003C328.c,403cd050a8b3685c3f8f348ef32adb3a771d2b7602c498253e755148c844e3f2,gcc_2_8_1_g8,tmp/agents/reference-pure-7/prepared/func_8003C328.c,61859d9f02c7a6b9dd4ae0a11538d06d64366530d7abf870f4ac6a8c0d0405fb,nonmatch,text 320/368 bytes; 261 differing bytes; first difference 0x14; relocations_exact=False
reference_match,0x8003C328,2,tmp/references/ygofm-decomp/src/func_8003C328.c,403cd050a8b3685c3f8f348ef32adb3a771d2b7602c498253e755148c844e3f2,gcc_2_8_1_g8_split,tmp/agents/reference-pure-7/prepared/func_8003C328.c,61859d9f02c7a6b9dd4ae0a11538d06d64366530d7abf870f4ac6a8c0d0405fb,nonmatch,text 320/368 bytes; 261 differing bytes; first difference 0x14; relocations_exact=False
reference_match,0x8003C328,3,tmp/references/ygofm-decomp/src/func_8003C328.c,403cd050a8b3685c3f8f348ef32adb3a771d2b7602c498253e755148c844e3f2,gcc_2_8_1_g0,tmp/agents/reference-pure-7/prepared/func_8003C328.c,61859d9f02c7a6b9dd4ae0a11538d06d64366530d7abf870f4ac6a8c0d0405fb,nonmatch,text 360/368 bytes; 236 differing bytes; first difference 0x14; relocations_exact=False
reference_match,0x8003C328,4,tmp/references/ygofm-decomp/src/func_8003C328.c,403cd050a8b3685c3f8f348ef32adb3a771d2b7602c498253e755148c844e3f2,gcc_2_8_1_g0_split,tmp/agents/reference-pure-7/prepared/func_8003C328.c,61859d9f02c7a6b9dd4ae0a11538d06d64366530d7abf870f4ac6a8c0d0405fb,nonmatch,text 344/368 bytes; 245 differing bytes; first difference 0x14; relocations_exact=False
reference_match,0x8003C328,5,tmp/references/ygofm-decomp/src/func_8003C328.c,403cd050a8b3685c3f8f348ef32adb3a771d2b7602c498253e755148c844e3f2,gcc_2_8_1_g8_no_sched2,tmp/agents/reference-pure-7/prepared/func_8003C328.c,61859d9f02c7a6b9dd4ae0a11538d06d64366530d7abf870f4ac6a8c0d0405fb,nonmatch,text 320/368 bytes; 267 differing bytes; first difference 0x4; relocations_exact=False
reference_match,0x8003C328,6,tmp/references/ygofm-decomp/src/func_8003C328.c,403cd050a8b3685c3f8f348ef32adb3a771d2b7602c498253e755148c844e3f2,gcc_2_8_1_g0_no_sched2,tmp/agents/reference-pure-7/prepared/func_8003C328.c,61859d9f02c7a6b9dd4ae0a11538d06d64366530d7abf870f4ac6a8c0d0405fb,deferred,text 360/368 bytes; 249 differing bytes; first difference 0x4; relocations_exact=False
reference_match,0x8003C4E0,1,tmp/references/ygofm-decomp/src/func_8003C4E0.c,f747c09927e33c60014a00b81504739480f5509e28c0f1647d9a130b40a0b2dd,gcc_2_8_1_g0,tmp/agents/reference-pure-2/candidates/func_8003C4E0_v1.c,998882e2b447d45c69c56b6ca203590ae8580abf4643bf721e3cc4e44f04ba97,nonmatch,byte +0x8: 04!=08; word +0x8: 04000224!=08576324; relocations differ; size 140/136
reference_match,0x8003C4E0,2,tmp/references/ygofm-decomp/src/func_8003C4E0.c,f747c09927e33c60014a00b81504739480f5509e28c0f1647d9a130b40a0b2dd,gcc_2_8_1_g0_split,tmp/agents/reference-pure-2/candidates/func_8003C4E0_v1.c,998882e2b447d45c69c56b6ca203590ae8580abf4643bf721e3cc4e44f04ba97,matched,Exact linked bytes and relocations.
reference_match,0x8003C568,1,tmp/references/ygofm-decomp/src/func_8003C568.c,65c4fd1fff7429d71b0805379b1912c9ec6e4fd0b44aeff8b465921d1d7d0687,gcc_2_8_1_g8,tmp/agents/reference-pure-4/variants/func_8003C568_a1.c,1ba467dd4a3c874e0531cf4561ed1d3541dd9a563da4e1f89cc91be4a4804918,nonmatch,byte +0x4: 0a!=68; word +0x4: 0a80023c!=68000224; relocation records differ; size 0xc0/0xc0.
reference_match,0x8003C568,2,tmp/references/ygofm-decomp/src/func_8003C568.c,65c4fd1fff7429d71b0805379b1912c9ec6e4fd0b44aeff8b465921d1d7d0687,gcc_2_8_1_g8_split,tmp/agents/reference-pure-4/variants/func_8003C568_a2.c,1ba467dd4a3c874e0531cf4561ed1d3541dd9a563da4e1f89cc91be4a4804918,nonmatch,byte +0x2f: 83!=8f; word +0x2c: 75048283!=7504828f; size 0xc0/0xc0.
reference_match,0x8003C568,3,tmp/references/ygofm-decomp/src/func_8003C568.c,65c4fd1fff7429d71b0805379b1912c9ec6e4fd0b44aeff8b465921d1d7d0687,gcc_2_8_1_g8_split,tmp/agents/reference-pure-4/variants/func_8003C568_a3.c,f5d8038bd8d6aebb84a3aee99c5be8ff56c9ac9371e51916fc6b60ec90335818,matched,Exact linked bytes and relocation records.
post_terminal_resolution,0x8003C628,1,tmp/references/ygofm-decomp-machinegun/src/func_8003C628.c,2e7c58d59346c4836f07378777afc5974bbc18216cb7bfd3bfdd7382f63a8418,gcc_2_8_1_cc_g8_as_g4_no_split,tmp/func_8003C628_candidate.c,c5d30a60441d421b31d9df971bb2fa25c59c0a8a9c1fdb0d73e2e9e172d01abc,matched,Collaborator source is byte-exact with a source-level s1 allocation pin; GCC -G8/no-split plus MASPSX -G4 preserves the oversized D_8009B408 absolute access while neighboring globals remain gp-relative.
reference_match,0x8003C628,1,tmp/references/ygofm-decomp/src/func_8003C628.c,2e7c58d59346c4836f07378777afc5974bbc18216cb7bfd3bfdd7382f63a8418,gcc_2_8_1_g8,tmp/agents/reference-asm-2/prepared/func_8003C628.c,5a46c37c34466d447a636b765e8c56fe67070905e5c4edd53b64dfe99d6253ae,nonmatch,text_exact=false; text_diff=182; size=376/376; relocations_exact=false; section_issue=false
reference_match,0x8003C628,2,tmp/references/ygofm-decomp/src/func_8003C628.c,2e7c58d59346c4836f07378777afc5974bbc18216cb7bfd3bfdd7382f63a8418,gcc_2_8_1_g8_split,tmp/agents/reference-asm-2/prepared/func_8003C628.c,5a46c37c34466d447a636b765e8c56fe67070905e5c4edd53b64dfe99d6253ae,nonmatch,text_exact=false; text_diff=182; size=376/376; relocations_exact=false; section_issue=false
reference_match,0x8003C628,3,tmp/references/ygofm-decomp/src/func_8003C628.c,2e7c58d59346c4836f07378777afc5974bbc18216cb7bfd3bfdd7382f63a8418,gcc_2_8_1_g0,tmp/agents/reference-asm-2/prepared/func_8003C628.c,5a46c37c34466d447a636b765e8c56fe67070905e5c4edd53b64dfe99d6253ae,nonmatch,text_exact=false; text_diff=326; size=408/376; relocations_exact=false; section_issue=false
reference_match,0x8003C628,4,tmp/references/ygofm-decomp/src/func_8003C628.c,2e7c58d59346c4836f07378777afc5974bbc18216cb7bfd3bfdd7382f63a8418,gcc_2_8_1_g0_split,tmp/agents/reference-asm-2/prepared/func_8003C628.c,5a46c37c34466d447a636b765e8c56fe67070905e5c4edd53b64dfe99d6253ae,nonmatch,text_exact=false; text_diff=280; size=400/376; relocations_exact=false; section_issue=false
reference_match,0x8003C628,5,tmp/references/ygofm-decomp/src/func_8003C628.c,2e7c58d59346c4836f07378777afc5974bbc18216cb7bfd3bfdd7382f63a8418,gcc_2_8_1_g8_no_sched2,tmp/agents/reference-asm-2/prepared/func_8003C628.c,5a46c37c34466d447a636b765e8c56fe67070905e5c4edd53b64dfe99d6253ae,nonmatch,text_exact=false; text_diff=210; size=376/376; relocations_exact=false; section_issue=false
reference_match,0x8003C628,6,tmp/references/ygofm-decomp/src/func_8003C628.c,2e7c58d59346c4836f07378777afc5974bbc18216cb7bfd3bfdd7382f63a8418,gcc_2_8_1_g0_no_sched2,tmp/agents/reference-asm-2/prepared/func_8003C628.c,5a46c37c34466d447a636b765e8c56fe67070905e5c4edd53b64dfe99d6253ae,deferred,text_exact=false; text_diff=341; size=408/376; relocations_exact=false; section_issue=false
collaborator_match,0x8003C7A0,1,tmp/references/ygofm-decomp-machinegun/src/func_8003C7A0.c,576b7a4b76579189b699ed60b907b10883b8786a84573b63b523de2beb3d6f18,gcc_2_8_1_g8,tmp/func_8003C7A0_candidate.c,9185162a05045f6c6095efd972584d5ef85a7926bbb6ff12a99f405b677ed949,matched,Collaborator structure with locally verified scalar and aggregate declarations matches all linked bytes and relocations exactly.
reference_match,0x8003C7A0,1,tmp/references/ygofm-decomp/src/func_8003C7A0.c,576b7a4b76579189b699ed60b907b10883b8786a84573b63b523de2beb3d6f18,gcc_2_8_1_g8,tmp/agents/reference-pure-6/candidates/8003C7A0/attempt-1.c,459919d1c7e03929e6c1250493e869a2b7c4e5e75528998a30966dfc80ad0466,nonmatch,300 text bytes differ; size 8/300; relocations differ
reference_match,0x8003C7A0,2,tmp/references/ygofm-decomp/src/func_8003C7A0.c,576b7a4b76579189b699ed60b907b10883b8786a84573b63b523de2beb3d6f18,gcc_2_8_1_g8,tmp/agents/reference-pure-6/candidates/8003C7A0/attempt-2.c,dcb2e9a520baec88d6863073dd0a2573e682f57100500a267a0e2c789a6ca16c,nonmatch,248 text bytes differ; size 260/300; relocations differ
reference_match,0x8003C8CC,1,tmp/references/ygofm-decomp/src/func_8003C8CC.c,6ec7ade9531bd853688f55b9db09bf6bbad8df119abb710c46b7631c02aad7d3,gcc_2_8_1_g8,tmp/agents/reference-pure-2/candidates/func_8003C8CC_v1.c,223c1ce067fb6acec469d05021b67d52da504b3168047c0069ae7f9be8297d28,matched,Exact linked bytes and relocations.
reference_match,0x8003C950,1,tmp/references/ygofm-decomp/src/func_8003C950.c,f9cc602075dfcff0081567b9664cfa144fbe0bb0964abe9cd31cdee6140cc7e1,gcc_2_8_1_g8,tmp/agents/reference-pure-5/prepared/func_8003C950.c,6b885f30d2e88b62a84cd732fc544998fa2f7d1480fc1da76932013f8c66a767,nonmatch,text_exact=false; text_diff=14; size=268/268; relocations_exact=false; section_issue=false
reference_match,0x8003C950,2,tmp/references/ygofm-decomp/src/func_8003C950.c,f9cc602075dfcff0081567b9664cfa144fbe0bb0964abe9cd31cdee6140cc7e1,gcc_2_8_1_g8_split,tmp/agents/reference-pure-5/prepared/func_8003C950.c,6b885f30d2e88b62a84cd732fc544998fa2f7d1480fc1da76932013f8c66a767,matched,text_exact=true; text_diff=0; size=268/268; relocations_exact=true; section_issue=false
collaborator_match,0x8003CA5C,1,tmp/references/ygofm-decomp-machinegun/src/func_8003CA5C.c,5ae7e7e92bd68e048b31e47070e72bc7dbf03c2c2ccbd06f2972f8f18e96b04d,gcc_2_8_1_g8_split,tmp/func_8003CA5C_candidate.c,98726891f154a4267ed158bb1a2925a003f76a710b100e424b96d62bb7ccaee7,matched,Pure-C refinement preserves the switch and return control flow; an absolute scalar declaration plus a v1 allocation pin reproduces the destructive tail load exactly.
reference_match,0x8003CB7C,1,tmp/references/ygofm-decomp/src/func_8003CB7C.c,c17c5f72b6909fe4b366ad0be655578264bb0517cf19d321c828f7059a4d6261,gcc_2_8_1_g8,tmp/agents/reference-pure-2/candidates/func_8003CB7C_v1.c,0f955d1f6826633a40302a0286210e64db1e6deb40a59ec4b4efa08213822979,nonmatch,byte +0x2: 03!=02; word +0x0: 01000324!=01000224; relocations differ; size 100/108
reference_match,0x8003CB7C,2,tmp/references/ygofm-decomp/src/func_8003CB7C.c,c17c5f72b6909fe4b366ad0be655578264bb0517cf19d321c828f7059a4d6261,gcc_2_8_1_g8_split,tmp/agents/reference-pure-2/candidates/func_8003CB7C_v1.c,0f955d1f6826633a40302a0286210e64db1e6deb40a59ec4b4efa08213822979,nonmatch,byte +0x6: 86!=85; word +0x4: 9e048627!=9e048527; relocations differ; size 100/108
reference_match,0x8003CB7C,3,tmp/references/ygofm-decomp/src/func_8003CB7C.c,c17c5f72b6909fe4b366ad0be655578264bb0517cf19d321c828f7059a4d6261,gcc_2_8_1_g8_split,tmp/agents/reference-pure-2/candidates/func_8003CB7C_v2.c,ffb55673152c4afe9308c45fbbd1fefe913843920152c4e1e64e5300c79588fb,nonmatch,byte +0x38: 1f!=0f; word +0x38: 1f000324!=0f80023c; relocations differ; size 108/108
reference_match,0x8003CB7C,4,tmp/references/ygofm-decomp/src/func_8003CB7C.c,c17c5f72b6909fe4b366ad0be655578264bb0517cf19d321c828f7059a4d6261,gcc_2_8_1_g8_split,tmp/agents/reference-pure-2/candidates/func_8003CB7C_v3.c,81c71857bf9a22bd586d0dc6f9544542d82b0455ef9b947ea8559361609022f6,nonmatch,byte +0x46: 64!=83; word +0x44: 21106400!=21108300; relocations match; size 108/108
reference_match,0x8003CB7C,5,tmp/references/ygofm-decomp/src/func_8003CB7C.c,c17c5f72b6909fe4b366ad0be655578264bb0517cf19d321c828f7059a4d6261,gcc_2_8_1_g8_split,tmp/agents/reference-pure-2/candidates/func_8003CB7C_v4.c,ab670c34c256a3e61d0723573b35d9f1ec751c68109445c2a559eeec9fcb8a3a,matched,Exact linked bytes and relocations.
reference_match,0x8003CC38,1,tmp/references/ygofm-decomp/src/func_8003CC38.c,5e3859a09641a367ecf48f56525d1f39a34dcfefd656bb60c9359e61c6649931,gcc_2_8_1_g8,tmp/agents/reference-pure-3/attempt-sources/8003CC38/attempt-1.c,f29fb49e7012e3653e2ac600634f8aa69e9642f395c2a2d02cf35dae04b05cdc,nonmatch,byte +0x2: 02!=03; word +0x0: 0f80023c!=0f80033c; relocations differ; size 0xA4/0xA0
reference_match,0x8003CC38,2,tmp/references/ygofm-decomp/src/func_8003CC38.c,5e3859a09641a367ecf48f56525d1f39a34dcfefd656bb60c9359e61c6649931,gcc_2_8_1_g8_split,tmp/agents/reference-pure-3/attempt-sources/8003CC38/attempt-2.c,f29fb49e7012e3653e2ac600634f8aa69e9642f395c2a2d02cf35dae04b05cdc,matched,exact text and relocations
collaborator_match,0x8003CCD8,1,tmp/references/ygofm-decomp-machinegun/src/func_8003CCD8.c,f168d1ccda4a8e95413a10b9c7c3e43842751a4e075d696bf23b7e5daf87807b,gcc_2_8_1_g8_split,tmp/func_8003CCD8_candidate.c,e644540bd795de6dbc5ef3963c1b30a88990d5c28a732b3946c018213ca7d62a,matched,"Pure-C collaborator refinement matches exactly: absolute scalar repeat interval preserves the inner-loop load, and volatile output halves preserve retail low/high store ordering."
inline_refinement,0x8003CDF8,1,tmp/references/ygofm-decomp/src/func_8003CDF8.c,3afee9775da68861dd306fb2e4256a8d607e8b31eb42277cbe40799abb44d134,gcc_2_8_1_g8,tmp/agents/inline-asm-inventory/candidates/0x8003CDF8/attempt-1.c,5595673fb08458bbe4e0eae5b778ebb64649d1cc7d607d30676c59b13286e3fe,nonmatch,pure-C compile/build failed: error: command failed with exit code 1: /home/superconta/data/share/yugioh/tools/toolchains/binutils-2.42/bin/mipsel-none-elf-ld
inline_refinement,0x8003CDF8,2,,,gcc_2_8_1_g8_split,tmp/agents/inline-asm-inventory/candidates/0x8003CDF8/attempt-1.c,5595673fb08458bbe4e0eae5b778ebb64649d1cc7d607d30676c59b13286e3fe,nonmatch,"profile-pass nonmatch: bytes=False, relocations=False, size=56/80; +0x4: 00000000 != a40482a7"
inline_refinement,0x8003CDF8,3,,,gcc_2_8_1_g8_no_split,tmp/agents/inline-asm-inventory/candidates/0x8003CDF8/attempt-1.c,5595673fb08458bbe4e0eae5b778ebb64649d1cc7d607d30676c59b13286e3fe,nonmatch,"profile-pass nonmatch: bytes=False, relocations=False, size=56/80; +0x4: 00000000 != a40482a7"
inline_refinement,0x8003CDF8,4,,,gcc_2_7_2_g8,tmp/agents/inline-asm-inventory/candidates/0x8003CDF8/attempt-1.c,5595673fb08458bbe4e0eae5b778ebb64649d1cc7d607d30676c59b13286e3fe,nonmatch,"profile-pass nonmatch: bytes=False, relocations=False, size=56/80; +0x4: 00000000 != a40482a7"
inline_refinement,0x8003CDF8,5,,,gcc_2_8_1_g8_no_sched2,tmp/agents/inline-asm-inventory/candidates/0x8003CDF8/attempt-1.c,5595673fb08458bbe4e0eae5b778ebb64649d1cc7d607d30676c59b13286e3fe,nonmatch,"profile-pass nonmatch: bytes=False, relocations=False, size=56/80; +0x4: 00000000 != a40482a7"
inline_refinement,0x8003CDF8,6,,,gcc_2_8_1_o1_g8,tmp/agents/inline-asm-inventory/candidates/0x8003CDF8/attempt-1.c,5595673fb08458bbe4e0eae5b778ebb64649d1cc7d607d30676c59b13286e3fe,deferred,"profile-pass nonmatch: bytes=False, relocations=False, size=56/80; +0x4: 00000000 != a40482a7"
inline_refinement,0x8003CE48,1,tmp/references/ygofm-decomp/src/func_8003CE48.c,de6e6a5d5040949cd92e21f1b95e17511f8811bd80c52a59025c7ed865280a69,gcc_2_8_1_g8,tmp/agents/inline-asm-inventory/candidates/0x8003CE48/attempt-1.c,9b8c77ac5369a8929dddcd8fd62a28c47055753ca2c32a15e8b0d9c8c6e24c50,nonmatch,pure-C compile/build failed: error: command failed with exit code 1: /home/superconta/data/share/yugioh/tools/toolchains/binutils-2.42/bin/mipsel-none-elf-ld
inline_refinement,0x8003CE48,2,,,gcc_2_8_1_g8_split,tmp/agents/inline-asm-inventory/candidates/0x8003CE48/attempt-1.c,9b8c77ac5369a8929dddcd8fd62a28c47055753ca2c32a15e8b0d9c8c6e24c50,nonmatch,"profile-pass nonmatch: bytes=False, relocations=False, size=32/44; +0x4: 00000000 != 9c0482a7"
inline_refinement,0x8003CE48,3,,,gcc_2_8_1_g8_no_split,tmp/agents/inline-asm-inventory/candidates/0x8003CE48/attempt-1.c,9b8c77ac5369a8929dddcd8fd62a28c47055753ca2c32a15e8b0d9c8c6e24c50,nonmatch,"profile-pass nonmatch: bytes=False, relocations=False, size=32/44; +0x4: 00000000 != 9c0482a7"
inline_refinement,0x8003CE48,4,,,gcc_2_7_2_g8,tmp/agents/inline-asm-inventory/candidates/0x8003CE48/attempt-1.c,9b8c77ac5369a8929dddcd8fd62a28c47055753ca2c32a15e8b0d9c8c6e24c50,nonmatch,"profile-pass nonmatch: bytes=False, relocations=False, size=32/44; +0x4: 00000000 != 9c0482a7"
